NAME	TITLE	SCORE	
CATSPERG	cation channel sperm associated auxiliary subunit gamma [Source:HGNC Symbol;Acc:HGNC:25243]	4.378919	
DNAJB1	DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]	4.3776417	
CDYL2	chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]	4.3758454	
CRMP1	collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]	4.375152	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	4.374635	
PKD1	polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]	4.3745027	
HIF1A-AS3	HIF1A antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:54284]	4.3718624	
PHLPP2	PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]	4.370198	
SLC7A11	solute carrier family 7 member 11 [Source:HGNC Symbol;Acc:HGNC:11059]	4.3650613	
GARIN5B	golgi associated RAB2 interactor family member 5B [Source:HGNC Symbol;Acc:HGNC:25278]	4.362112	
CMYA5	cardiomyopathy associated 5 [Source:HGNC Symbol;Acc:HGNC:14305]	4.360123	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	4.359731	
CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	4.3581095	
BEST4	bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106]	4.3565307	
ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	4.3561463	
SCHIP1	schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678]	4.3544006	
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	4.3497605	
DUSP15	dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]	4.3471203	
ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]	4.3459177	
NUDT17	nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]	4.3419285	
L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	4.339811	
PHF1	PHD finger protein 1 [Source:HGNC Symbol;Acc:HGNC:8919]	4.3382587	
KCNV1	potassium voltage-gated channel modifier subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:18861]	4.338203	
SHANK3	SH3 and multiple ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:14294]	4.3353095	
ZC3H11A	zinc finger CCCH-type containing 11A [Source:HGNC Symbol;Acc:HGNC:29093]	4.3331985	
PKN3	protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]	4.3329945	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	4.332428	
SNX10	sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]	4.3309345	
IL6R	interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019]	4.3298893	
C20orf204	chromosome 20 open reading frame 204 [Source:HGNC Symbol;Acc:HGNC:27655]	4.326755	
TBILA	TGF-beta induced lncRNA [Source:HGNC Symbol;Acc:HGNC:53943]	4.324895	
TMC5	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]	4.323857	
IL2RG	interleukin 2 receptor subunit gamma [Source:HGNC Symbol;Acc:HGNC:6010]	4.3229713	
FNDC11	fibronectin type III domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28764]	4.317512	
LINC00342	long intergenic non-protein coding RNA 342 [Source:HGNC Symbol;Acc:HGNC:42470]	4.3161545	
LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	4.3150578	
GREB1L	GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]	4.314507	
STX1A	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	4.3124013	
PDGFA	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	4.3108325	
MARCHF4	membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]	4.3090944	
LINC00641	long intergenic non-protein coding RNA 641 [Source:HGNC Symbol;Acc:HGNC:27511]	4.3063884	
SLC20A1	solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]	4.3024225	
MPZ	myelin protein zero [Source:HGNC Symbol;Acc:HGNC:7225]	4.300321	
MDM4	MDM4 regulator of p53 [Source:HGNC Symbol;Acc:HGNC:6974]	4.289182	
LUARIS	lncRNA upregulator of antiviral response interferon signaling [Source:HGNC Symbol;Acc:HGNC:40992]	4.286647	
DNAH1	dynein axonemal heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2940]	4.283832	
PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]	4.2824593	
COL5A3	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	4.281822	
GARIN1A	golgi associated RAB2 interactor 1A [Source:HGNC Symbol;Acc:HGNC:27998]	4.2804456	
SLC7A7	solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]	4.278943	
ARFGEF3	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]	4.27795	
FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]	4.277304	
CELSR3	cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]	4.2764974	
ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	4.267751	
JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase [Source:HGNC Symbol;Acc:HGNC:19355]	4.2644215	
SPTBN5	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]	4.2644176	
KIF12	kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]	4.2625527	
INPPL1	inositol polyphosphate phosphatase like 1 [Source:HGNC Symbol;Acc:HGNC:6080]	4.2616105	
VWA7	von Willebrand factor A domain containing 7 [Source:HGNC Symbol;Acc:HGNC:13939]	4.260674	
CMTM3	CKLF like MARVEL transmembrane domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19174]	4.2600355	
MSX1	msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]	4.2582316	
MYH15	myosin heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]	4.256102	
TVP23C	trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]	4.251302	
CPNE2	copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]	4.2497563	
NPDC1	neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]	4.24716	
MAFG	MAF bZIP transcription factor G [Source:HGNC Symbol;Acc:HGNC:6781]	4.2466984	
EML5	EMAP like 5 [Source:HGNC Symbol;Acc:HGNC:18197]	4.2449536	
KLF12	KLF transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]	4.244542	
CHKA	choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]	4.244118	
SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	4.2436666	
FNBP4	formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]	4.2426386	
LINC02957	long intergenic non-protein coding RNA 2957 [Source:HGNC Symbol;Acc:HGNC:55977]	4.2423377	
RELB	RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]	4.238651	
ENSG00000275895	U2 small nuclear RNA auxiliary factor 1-like 5	4.238547	
STX2	syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]	4.236069	
CLIP2	CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]	4.235758	
AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	4.230309	
TRIM52	tripartite motif containing 52 [Source:HGNC Symbol;Acc:HGNC:19024]	4.2277417	
NPIPA1	nuclear pore complex interacting protein family member A1 [Source:HGNC Symbol;Acc:HGNC:7909]	4.2270875	
RAB17	RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]	4.2266483	
DTX3	deltex E3 ubiquitin ligase 3 [Source:HGNC Symbol;Acc:HGNC:24457]	4.2255354	
MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]	4.2253666	
SFMBT1	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]	4.224147	
DAB2	DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]	4.223527	
GPR176	G protein-coupled receptor 176 [Source:HGNC Symbol;Acc:HGNC:32370]	4.2223344	
ETV5	ETS variant transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3494]	4.219258	
NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	4.217354	
MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]	4.2167344	
FNBP1L	formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]	4.2165513	
KIAA0753	KIAA0753 [Source:HGNC Symbol;Acc:HGNC:29110]	4.216153	
APBB1	amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]	4.2143927	
VEZF1	vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949]	4.213463	
AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	4.212429	
GADD45B	growth arrest and DNA damage inducible beta [Source:HGNC Symbol;Acc:HGNC:4096]	4.211083	
IGSF9B	immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326]	4.209649	
EBF4	EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278]	4.2093253	
NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	4.2086205	
MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	4.207828	
CBX6	chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]	4.2041636	
ULBP1	UL16 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14893]	4.2033467	
RNF112	ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968]	4.203091	
CTC-338M12.4	uncharacterized LOC101928649 [Source:NCBI gene (formerly Entrezgene);Acc:101928649]	4.2006116	
H2BC9	H2B clustered histone 9 [Source:HGNC Symbol;Acc:HGNC:4755]	4.1993833	
RELT	RELT TNF receptor [Source:HGNC Symbol;Acc:HGNC:13764]	4.1990747	
KDM6B	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	4.1990695	
FSD1L	fibronectin type III and SPRY domain containing 1 like [Source:HGNC Symbol;Acc:HGNC:13753]	4.198889	
LINC02680	long intergenic non-protein coding RNA 2680 [Source:HGNC Symbol;Acc:HGNC:54174]	4.192547	
GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]	4.1914024	
LIMD2	LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]	4.1894546	
ADAMTSL5	ADAMTS like 5 [Source:HGNC Symbol;Acc:HGNC:27912]	4.186996	
PCBP1-AS1	PCBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42948]	4.1868362	
STK10	serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]	4.186695	
DLL1	delta like canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2908]	4.1843896	
HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]	4.1826916	
PPP2CA-DT	PPP2CA divergent transcript [Source:HGNC Symbol;Acc:HGNC:55266]	4.180648	
LCAT	lecithin-cholesterol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6522]	4.1806316	
STARD9	StAR related lipid transfer domain containing 9 [Source:HGNC Symbol;Acc:HGNC:19162]	4.1780777	
ARHGAP21	Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]	4.17518	
RENO1	regulator of early neurogenesis 1 [Source:HGNC Symbol;Acc:HGNC:54096]	4.1750603	
H2BC18	H2B clustered histone 18 [Source:HGNC Symbol;Acc:HGNC:24700]	4.1750317	
TRIM17	tripartite motif containing 17 [Source:HGNC Symbol;Acc:HGNC:13430]	4.1747727	
BRSK1	BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994]	4.173559	
BEND4	BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]	4.173328	
PLEC	plectin [Source:HGNC Symbol;Acc:HGNC:9069]	4.1692123	
H2AC11	H2A clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4737]	4.1688786	
ERVK13-1	endogenous retrovirus group K13 member 1 [Source:HGNC Symbol;Acc:HGNC:27548]	4.1686225	
LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript [Source:HGNC Symbol;Acc:HGNC:26885]	4.1686196	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	4.1631117	
DGKD	diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]	4.162976	
NPIPA9	nuclear pore complex interacting protein family, member A9 [Source:HGNC Symbol;Acc:HGNC:41984]	4.1602144	
ZNF764	zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]	4.1568756	
EVC2	EvC ciliary complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:19747]	4.155102	
MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]	4.154652	
LHX5	LIM homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14216]	4.1517797	
SQSTM1	sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]	4.1482124	
SZT2	SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]	4.1470213	
CENATAC	centrosomal AT-AC splicing factor [Source:HGNC Symbol;Acc:HGNC:30460]	4.146603	
ELK1	ETS transcription factor ELK1 [Source:HGNC Symbol;Acc:HGNC:3321]	4.145525	
ZNF100	zinc finger protein 100 [Source:HGNC Symbol;Acc:HGNC:12880]	4.1448464	
DENND5A	DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]	4.1444674	
KRT8	keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]	4.1435704	
C1RL-AS1	C1RL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27461]	4.1390514	
ABCD1	ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61]	4.1373944	
FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	4.1355844	
PTOV1-AS2	PTOV1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:51284]	4.1344013	
ZNF652-AS1	ZNF652 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55582]	4.1341457	
MIRLET7A1HG	miRlet-7a-1/let-7f-1/let-7d cluster host gene [Source:HGNC Symbol;Acc:HGNC:53970]	4.131045	
GRAMD1A	GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]	4.1301556	
PITRM1-AS1	PITRM1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44675]	4.128619	
NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	4.12683	
C3orf52	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	4.1242595	
NUMBL	NUMB like endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8061]	4.123991	
PTBP2	polypyrimidine tract binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17662]	4.1197734	
JAZF1	JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917]	4.1189	
CEP112	centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]	4.1152697	
MEG8	maternally expressed 8, small nucleolar RNA host gene [Source:HGNC Symbol;Acc:HGNC:14574]	4.1109343	
RASD1	ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]	4.110152	
PRXL2C	peroxiredoxin like 2C [Source:HGNC Symbol;Acc:HGNC:16881]	4.1091943	
RIMS2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]	4.10906	
SYP	synaptophysin [Source:HGNC Symbol;Acc:HGNC:11506]	4.1055517	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	4.1037846	
GPRC5A	G protein-coupled receptor class C group 5 member A [Source:HGNC Symbol;Acc:HGNC:9836]	4.1021767	
ZNF470	zinc finger protein 470 [Source:HGNC Symbol;Acc:HGNC:22220]	4.1006937	
SLC12A4	solute carrier family 12 member 4 [Source:HGNC Symbol;Acc:HGNC:10913]	4.1000123	
ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	4.098175	
DGKE	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]	4.097704	
SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]	4.0973225	
LENG8	leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500]	4.0947533	
NNT-AS1	NNT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49005]	4.090342	
LAMB2	laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]	4.0892024	
NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]	4.0872803	
ZFP3	ZFP3 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12861]	4.086884	
TRPV3	transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]	4.086739	
LINC03061	long intergenic non-protein coding RNA 3061 [Source:HGNC Symbol;Acc:HGNC:56368]	4.0863934	
LCN10	lipocalin 10 [Source:HGNC Symbol;Acc:HGNC:20892]	4.083962	
ZNF121	zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]	4.0834436	
HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846]	4.0811663	
SPEG	striated muscle enriched protein kinase [Source:HGNC Symbol;Acc:HGNC:16901]	4.0809097	
KCNQ1OT1	KCNQ1 opposite strand/antisense transcript 1 [Source:HGNC Symbol;Acc:HGNC:6295]	4.0795093	
LINC01004	long intergenic non-protein coding RNA 1004 [Source:HGNC Symbol;Acc:HGNC:48961]	4.0780606	
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	4.0773554	
ZNF432	zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810]	4.074669	
PCGF5	polycomb group ring finger 5 [Source:HGNC Symbol;Acc:HGNC:28264]	4.0714064	
ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]	4.0649505	
PHKG1	phosphorylase kinase catalytic subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:8930]	4.0623474	
GABARAPL1	GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]	4.062023	
INPP5E	inositol polyphosphate-5-phosphatase E [Source:HGNC Symbol;Acc:HGNC:21474]	4.0609093	
PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]	4.0596995	
EPHA2-AS1	EPHA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40216]	4.058044	
DUSP2	dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]	4.0567365	
NBPF9	NBPF member 9 [Source:HGNC Symbol;Acc:HGNC:31991]	4.0558257	
NBPF12	NBPF member 12 [Source:HGNC Symbol;Acc:HGNC:24297]	4.0532947	
OTUD3	OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038]	4.053033	
RNF216	ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]	4.0521126	
ZNF667	zinc finger protein 667 [Source:HGNC Symbol;Acc:HGNC:28854]	4.0507793	
BEND7	BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]	4.0504804	
DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]	4.0496855	
NORAD	non-coding RNA activated by DNA damage [Source:HGNC Symbol;Acc:HGNC:44311]	4.048933	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	4.0485454	
THRB-AS1	THRB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44515]	4.0481753	
CAMK1	calcium/calmodulin dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]	4.046893	
ZXDA	zinc finger X-linked duplicated A [Source:HGNC Symbol;Acc:HGNC:13198]	4.0402217	
CGB7	chorionic gonadotropin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:16451]	4.038942	
OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]	4.0375924	
CFAP53	cilia and flagella associated protein 53 [Source:HGNC Symbol;Acc:HGNC:26530]	4.0374074	
ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	4.0361643	
RAPGEF3	Rap guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:16629]	4.0354815	
C17orf67	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]	4.030859	
TMEM200B	transmembrane protein 200B [Source:HGNC Symbol;Acc:HGNC:33785]	4.02843	
SNHG26	small nucleolar RNA host gene 26 [Source:HGNC Symbol;Acc:HGNC:53131]	4.0270615	
SNX9	sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973]	4.025317	
OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]	4.0238843	
WTIP	WT1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]	4.022296	
RBM38	RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]	4.021101	
RFPL3S	RFPL3 antisense [Source:HGNC Symbol;Acc:HGNC:9981]	4.020201	
DDIT3	DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	4.0199895	
VPS9D1	VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526]	4.0189886	
CHD5	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]	4.018357	
CCDC82	coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]	4.018249	
SESN2	sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746]	4.018217	
DEDD2	death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]	4.017588	
NPIPB5	nuclear pore complex interacting protein family member B5 [Source:HGNC Symbol;Acc:HGNC:37233]	4.017105	
DUSP8	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]	4.0140576	
RASSF8-AS1	RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]	4.0136957	
HSPH1	heat shock protein family H (Hsp110) member 1 [Source:HGNC Symbol;Acc:HGNC:16969]	4.0135984	
FLCN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]	4.013584	
COL8A2	collagen type VIII alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2216]	4.0129814	
HOXC-AS2	HOXC cluster antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43750]	4.011565	
ZBTB43	zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908]	4.01005	
RAB6B	RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]	4.0068483	
OGT	O-linked N-acetylglucosamine (GlcNAc) transferase [Source:HGNC Symbol;Acc:HGNC:8127]	4.006026	
ENSG00000282936	novel protein	4.004944	
ZNF528-AS1	ZNF528 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51305]	4.0020056	
PALM3	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]	4.0018344	
AMZ1	archaelysin family metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:22231]	4.0017424	
OAF	out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752]	3.999338	
SERPINH1	serpin family H member 1 [Source:HGNC Symbol;Acc:HGNC:1546]	3.9989688	
GJC1	gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280]	3.997411	
ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	3.997052	
SH2B3	SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]	3.9967797	
SRXN1	sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]	3.9966533	
CEP72	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]	3.996314	
USP43	ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]	3.9959428	
SLC25A25-AS1	SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844]	3.9953125	
PHLDB1	pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]	3.993177	
MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	3.9924312	
RASGEF1A	RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]	3.9910934	
ELOVL2	ELOVL fatty acid elongase 2 [Source:HGNC Symbol;Acc:HGNC:14416]	3.989508	
SIPA1	signal-induced proliferation-associated 1 [Source:HGNC Symbol;Acc:HGNC:10885]	3.9881334	
TRIM47	tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]	3.9870431	
MELTF	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	3.9862175	
N4BP3	NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]	3.9841242	
CAPN12	calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]	3.9840229	
ODAD3	outer dynein arm docking complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28303]	3.9833138	
RAB3B	RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]	3.981211	
NRARP	NOTCH regulated ankyrin repeat protein [Source:HGNC Symbol;Acc:HGNC:33843]	3.9798088	
AADAT	aminoadipate aminotransferase [Source:HGNC Symbol;Acc:HGNC:17929]	3.9793441	
ARHGAP31-AS1	ARHGAP31 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41235]	3.979289	
ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]	3.9786954	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	3.9782588	
DNAJB5	DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]	3.9777756	
ZNF436-AS1	ZNF436 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25122]	3.9774282	
MATR3	matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]	3.9757266	
L3MBTL1	L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905]	3.9750564	
