ID,MetaColumn,MetaRow,Column,Row,CLONE_ID,SPOT_ID,Reporter.Species,Reporter.BioSequence.Database.Entry..preferredName.,Repoter.Biosequence.Type,Repoter.BioSequence.PolymerType,CompositeSequence.Identifier,GeneId,CompositeSequence.Biosequence.Type,Plate.Identifier,Plate.Row,Plate.Column,LUID,Failed,Contaminated,Mpox.F.Mock.F,Mpox.F.Killed.F,Killed.F.Mock.F,AveExpr,F,P.Value,adj.P.Val,log2FC
31166,3,9,26,19,IMAGE:213211,,Homo sapiens,cDNA_clone,DNA,Experimental,Chloride channel 3,gene,DNA,J,21,531259,0,U,U,-0.504625,-0.360875,-0.14375,0.37475,3.308087011,0.054124136,0.12803248,-0.504625
26909,2,8,29,27,,D10L_70_a,Variola virus,ss_oligo,DNA,Experimental,,,,C,8,30918,0,U,U,-0.57725,0.9415,-1.51875,-1.406041667,3.306481841,0.054192052,0.128184007,-0.57725
31093,3,9,13,17,IMAGE:757404,,Homo sapiens,cDNA_clone,DNA,Experimental,VBP1,gene,DNA,J,9,508693,0,U,U,-0.547,-0.35225,-0.19475,-0.00575,3.30560195,0.05422932,0.128263023,-0.547
24833,4,7,23,18,IMAGE:321235,,Homo sapiens,cDNA_clone,DNA,Experimental,ZNF202,gene,DNA,I,7,26452,0,U,U,-0.4765,-0.216375,-0.260125,-0.635166667,3.305356296,0.05423973,0.128272959,-0.4765
10575,4,3,15,23,IMAGE:345077,,Homo sapiens,cDNA_clone,DNA,Experimental,3757,gene,DNA,E,3,517210,0,U,U,-0.44575,-0.4875,0.04175,-0.112791667,3.3053205,0.054241247,0.128272959,-0.44575
34493,3,10,23,10,IMAGE:2328456,,Homo sapiens,cDNA_clone,DNA,Experimental,KIAA0408,gene,DNA,J,10,532021,0,U,U,-0.32925,-0.088,-0.24125,-0.566791667,3.305117632,0.054249846,0.128273565,-0.32925
42425,4,12,5,5,IMAGE:897595,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.153934,gene,DNA,I,12,511286,0,U,U,-0.48825,-0.173125,-0.315125,-0.157666667,3.305083569,0.05425129,0.128273565,-0.48825
1168,2,1,28,9,IMAGE:340519,,Homo sapiens,cDNA_clone,DNA,Experimental,DCMP deaminase,gene,DNA,G,13,505419,0,U,U,-0.300125,-0.420375,0.12025,1.390041667,3.305041037,0.054253093,0.128273565,-0.300125
18168,1,6,18,6,IMAGE:566084,,Homo sapiens,cDNA_clone,DNA,Experimental,5515,gene,DNA,P,18,27549,0,U,U,-0.50375,-0.35825,-0.1455,0.764458333,3.30450373,0.054275875,0.128318294,-0.50375
7866,1,3,6,23,IMAGE:1270770,,Homo sapiens,cDNA_clone,DNA,Experimental,"X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)",gene,DNA,D,15,10580,0,U,U,-0.369125,-0.407,0.037875,1.196458333,3.304105756,0.054292757,0.128349066,-0.369125
24606,4,7,6,11,IMAGE:502329,,Homo sapiens,cDNA_clone,DNA,Experimental,PDCD6IP,gene,DNA,A,19,507690,0,U,U,-0.411625,-0.071125,-0.3405,0.744791667,3.303997596,0.054297346,0.128350776,-0.411625
9577,3,3,7,20,IMAGE:950516,,Homo sapiens,cDNA_clone,DNA,Experimental,121260,gene,DNA,B,3,511042,0,U,U,-0.577375,-0.441,-0.136375,0.824333333,3.30378906,0.054306194,0.128362556,-0.577375
9017,3,3,17,1,IMAGE:33182,,Homo sapiens,cDNA_clone,DNA,Experimental,Clone 23695 mRNA sequence,gene,DNA,B,3,500674,0,U,U,-0.31575,-0.31875,0.003,-0.043625,3.303358043,0.054324489,0.128396658,-0.31575
30363,2,9,3,23,IMAGE:549728,,Homo sapiens,cDNA_clone,DNA,Experimental,CAPN2,gene,DNA,O,9,501241,0,U,U,-0.572625,-0.476,-0.096625,1.838916667,3.302909142,0.054343549,0.128432565,-0.572625
3443,4,1,23,25,IMAGE:773301,,Homo sapiens,cDNA_clone,DNA,Experimental,1001,gene,DNA,M,1,502377,0,U,U,-0.37175,-0.7725,0.40075,-1.514333333,3.302778005,0.054349118,0.128436587,-0.37175
42591,4,12,21,10,IMAGE:2017695,,Homo sapiens,cDNA_clone,DNA,Experimental,"Hepatoma-derived growth factor, related protein 3",gene,DNA,E,12,531518,0,U,U,-0.56375,-0.5025,-0.06125,-0.229458333,3.302370933,0.054366411,0.128468309,-0.56375
14357,4,4,17,29,,B4L_142_s,Variola virus,ss_oligo,DNA,Experimental,,,,A,4,31250,0,U,U,-0.060625,0.646375,-0.707,-1.231375,3.301911287,0.054385944,0.128505321,-0.060625
13952,4,4,2,16,IMAGE:824531,,Homo sapiens,cDNA_clone,DNA,Experimental,9595,gene,DNA,E,16,3968,0,U,U,-0.975625,-0.499375,-0.47625,-1.306833333,3.30178188,0.054391445,0.128505823,-0.975625
8733,2,3,3,22,IMAGE:2075282,,Homo sapiens,cDNA_clone,DNA,Experimental,55843,gene,DNA,C,3,22766,0,U,U,-0.306,-0.2655,-0.0405,-0.54075,3.301724203,0.054393897,0.128505823,-0.306
7100,4,2,20,27,VACWR056,,Vaccinia virus (strain WR),cDNA_clone,DNA,Experimental,,,,M,14,30720,0,U,U,2.52,3.7155,-1.1955,-2.32125,3.301339174,0.054410267,0.128528757,2.52
35428,4,10,28,11,IMAGE:711718,,Homo sapiens,cDNA_clone,DNA,Experimental,"Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 4",gene,DNA,M,22,20339,0,U,U,-0.5765,-0.411,-0.1655,-1.536958333,3.301313807,0.054411346,0.128528757,-0.5765
27006,3,8,6,1,IMAGE:685190,,Homo sapiens,cDNA_clone,DNA,Experimental,Similar to RIKEN cDNA 4921524J17,gene,DNA,J,20,1690,0,U,U,0.344875,0.479,-0.134125,-0.315625,3.301092851,0.054420743,0.128537218,0.344875
9503,3,3,23,17,IMAGE:746300,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,N,3,19274,0,U,U,0.831375,1.223375,-0.392,1.401458333,3.301047554,0.05442267,0.128537218,0.831375
13878,4,4,18,13,IMAGE:1340759,,Homo sapiens,cDNA_clone,DNA,Experimental,PKHD1L1,gene,DNA,A,16,14024,0,U,U,-0.4905,-0.289625,-0.200875,-0.199708333,3.300107861,0.054462656,0.12862251,-0.4905
6058,3,2,28,22,IMAGE:788141,,Homo sapiens,cDNA_clone,DNA,Experimental,XPA,gene,DNA,B,14,501351,0,U,U,-0.339625,-0.336875,-0.00275,-0.308875,3.299890415,0.054471913,0.128635224,-0.339625
26363,2,8,23,9,IMAGE:838504,,Homo sapiens,cDNA_clone,DNA,Experimental,Transmembrane 9 superfamily member 3,gene,DNA,O,8,510552,0,U,U,-0.528625,-0.38275,-0.145875,1.535916667,3.299369231,0.054494109,0.128678487,-0.528625
26462,2,8,2,13,IMAGE:207618,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.446641,gene,DNA,C,20,505110,0,U,U,-0.437875,-0.321625,-0.11625,0.048666667,3.298796068,0.054518529,0.128715338,-0.437875
6924,4,2,24,21,IMAGE:896947,,Homo sapiens,cDNA_clone,DNA,Experimental,Ubinuclein 1,gene,DNA,M,14,520143,0,U,U,-0.595375,-0.615375,0.02,0.196333333,3.298776185,0.054519376,0.128715338,-0.595375
33641,2,10,11,12,IMAGE:2504305,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.1545,gene,DNA,K,10,542149,0,U,U,0.3385,0.13,0.2085,-0.271416667,3.298730018,0.054521344,0.128715338,0.3385
27230,3,8,20,8,IMAGE:296880,,Homo sapiens,cDNA_clone,DNA,Experimental,MPP1,gene,DNA,J,20,500250,0,U,U,-0.53975,-0.388,-0.15175,-1.922625,3.298624187,0.054525855,0.128716835,-0.53975
31168,3,9,28,19,IMAGE:1562894,,Homo sapiens,cDNA_clone,DNA,Experimental,7109,gene,DNA,N,21,531283,0,U,U,-0.3045,-0.100125,-0.204375,-0.05375,3.298326737,0.054538534,0.128731546,-0.3045
37314,2,11,24,14,IMAGE:245485,,Homo sapiens,cDNA_clone,DNA,Experimental,445329,gene,DNA,K,23,503144,0,U,U,-0.35625,-0.269875,-0.086375,0.020333333,3.298243687,0.054542075,0.128731546,-0.35625
23757,3,7,27,12,,1322006,Homo sapiens,cDNA_clone,DNA,Experimental,Activating transcription factor 2,gene,DNA,J,7,600916,0,U,U,-0.31175,-0.1835,-0.12825,0.523833333,3.298138051,0.054546579,0.128731546,-0.31175
592,1,1,22,20,IMAGE:433184,,Homo sapiens,cDNA_clone,DNA,Experimental,ZHX1,gene,DNA,P,13,523035,0,U,U,-0.593125,-0.661,0.067875,2.706791667,3.298114263,0.054547594,0.128731546,-0.593125
26408,2,8,8,11,IMAGE:365543,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.471200,gene,DNA,G,20,507822,0,U,U,-0.132875,-0.296625,0.16375,-0.170458333,3.297081887,0.054591635,0.128817378,-0.132875
3680,1,2,20,3,IMAGE:701243,,Homo sapiens,cDNA_clone,DNA,Experimental,SKP1A,gene,DNA,P,14,2011,0,U,U,-0.151125,-0.436875,0.28575,0.54125,3.296897784,0.054599493,0.128817378,-0.151125
13763,4,4,23,9,IMAGE:1056214,,Homo sapiens,cDNA_clone,DNA,Experimental,Fizzy/cell division cycle 20 related 1 (Drosophila),gene,DNA,M,4,510538,0,U,U,-0.416625,-0.08475,-0.331875,-0.3075,3.296832616,0.054602274,0.128817378,-0.416625
30616,3,9,16,1,IMAGE:1371986,,Homo sapiens,cDNA_clone,DNA,Experimental,KIF23,gene,DNA,N,21,20627,0,U,U,-0.711125,-0.507125,-0.204,0.049208333,3.29680831,0.054603312,0.128817378,-0.711125
13010,3,4,20,14,IMAGE:108197,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.461453,gene,DNA,B,16,503272,0,U,U,-0.3515,-0.25875,-0.09275,-0.827708333,3.296771606,0.054604879,0.128817378,-0.3515
10289,4,3,29,13,IMAGE:548957,,Homo sapiens,cDNA_clone,DNA,Experimental,"Neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)",gene,DNA,I,3,500818,0,U,U,-0.65975,-0.599625,-0.060125,0.127541667,3.296705888,0.054607684,0.128817378,-0.65975
28219,4,8,19,11,IMAGE:1636222,,Homo sapiens,cDNA_clone,DNA,Experimental,CCL15,gene,DNA,M,8,29164,0,U,U,-0.701625,-0.57625,-0.125375,0.375458333,3.296603763,0.054612045,0.128817378,-0.701625
17729,4,5,29,21,IMAGE:769003,,Homo sapiens,cDNA_clone,DNA,Experimental,"CDNA FLJ10976 fis, clone PLACE1001399",gene,DNA,I,5,515411,0,U,U,-0.709,-0.543375,-0.165625,0.817958333,3.296505561,0.054616238,0.128817378,-0.709
18415,1,6,25,14,IMAGE:122889,,Homo sapiens,cDNA_clone,DNA,Experimental,Chromosome 18 open reading frame 21,gene,DNA,P,6,503351,0,U,U,-0.434,-0.111125,-0.322875,-0.045041667,3.296443706,0.054618879,0.128817378,-0.434
35267,4,10,17,6,IMAGE:724632,,Homo sapiens,cDNA_clone,DNA,Experimental,1154,gene,DNA,M,10,27725,0,U,U,-0.444375,-0.268625,-0.17575,-1.681458333,3.296199576,0.054629305,0.128832817,-0.444375
39726,1,12,6,5,IMAGE:51462,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,L,24,511400,0,U,U,-0.303625,-0.059,-0.244625,0.046875,3.296017181,0.054637095,0.128842039,-0.303625
13251,3,4,21,22,IMAGE:285049,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.476415,gene,DNA,F,4,511738,0,U,U,-0.43625,-0.35425,-0.082,0.205125,3.295737858,0.054649029,0.12885916,-0.43625
23617,3,7,7,8,IMAGE:1233996,,Homo sapiens,cDNA_clone,DNA,Experimental,SCARNA9,gene,DNA,B,7,9988,0,U,U,0.627625,0.913,-0.285375,1.259208333,3.295665579,0.054652117,0.12885916,0.627625
643,1,1,13,22,IMAGE:2443695,,Homo sapiens,cDNA_clone,DNA,Experimental,"Major histocompatibility complex, class II, DR beta 1",gene,DNA,H,1,541929,0,U,U,-0.6145,-0.89,0.2755,-5.255375,3.295331421,0.054666398,0.128883679,-0.6145
27635,3,8,5,22,IMAGE:2109048,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,F,8,23068,0,U,U,0.339875,0.335125,0.00475,-0.436875,3.295182094,0.054672781,0.128889576,0.339875
9387,3,3,27,13,IMAGE:245920,,Homo sapiens,cDNA_clone,DNA,Experimental,2998,gene,DNA,F,3,501082,0,U,U,-0.390125,-0.212875,-0.17725,-0.364875,3.294598869,0.054697718,0.128939211,-0.390125
7038,4,2,18,25,IMAGE:267634,,Homo sapiens,cDNA_clone,DNA,Experimental,V-raf-1 murine leukemia viral oncogene homolog 1,gene,DNA,A,14,502407,0,U,U,-0.53675,-0.53075,-0.006,0.121083333,3.293964396,0.054724861,0.128994038,-0.53675
39475,4,11,25,26,IMAGE:397660,,Homo sapiens,cDNA_clone,DNA,Experimental,54714,gene,DNA,M,11,518510,0,U,U,-0.385,-0.333875,-0.051125,0.01425,3.293095283,0.054762065,0.129072571,-0.385
43012,4,12,22,24,IMAGE:2566714,,Homo sapiens,cDNA_clone,DNA,Experimental,Diacylglycerol O-acyltransferase homolog 1 (mouse),gene,DNA,M,24,542456,0,U,U,-0.536375,-0.606375,0.07,-0.684833333,3.292896765,0.054770567,0.129083447,-0.536375
36165,1,11,15,6,IMAGE:2212574,,Homo sapiens,cDNA_clone,DNA,Experimental,16,gene,DNA,L,11,29250,0,U,U,-0.614,-0.59925,-0.01475,-0.670958333,3.292742801,0.054777162,0.129089827,-0.614
41755,3,12,25,12,IMAGE:201727,,Homo sapiens,cDNA_clone,DNA,Experimental,B-cell CLL/lymphoma 6 (zinc finger protein 51),gene,DNA,F,12,28542,0,U,U,0.191125,0.68175,-0.490625,-0.369833333,3.292227614,0.054799235,0.129128588,0.191125
700,1,1,10,24,IMAGE:681917,,Homo sapiens,cDNA_clone,DNA,Experimental,3556,gene,DNA,H,13,515115,0,U,U,-0.526375,-0.664875,0.1385,1.680708333,3.292177408,0.054801387,0.129128588,-0.526375
36177,1,11,27,6,,EMPTY,Not Applicable,unknown_sequence,unknown_polymer,Control,,,,D,11,20082,0,U,U,0.526125,1.0065,-0.480375,0.788125,3.291680247,0.054822698,0.129161433,0.526125
6604,4,2,4,11,IMAGE:50565,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.592011,gene,DNA,M,14,510159,0,U,U,-0.6,-0.48125,-0.11875,0.595666667,3.291670736,0.054823106,0.129161433,-0.6
13268,3,4,8,23,IMAGE:1270187,,Homo sapiens,cDNA_clone,DNA,Experimental,Transcribed locus,gene,DNA,F,16,10496,0,U,U,-0.202,-0.338625,0.136625,-0.433041667,3.291209111,0.054842902,0.129190577,-0.202
39251,4,11,11,19,IMAGE:1302666,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.293560,gene,DNA,M,11,11982,0,U,U,-0.311875,-0.159,-0.152875,-0.467916667,3.291200819,0.054843258,0.129190577,-0.311875
20855,4,6,5,6,IMAGE:32801,,Homo sapiens,cDNA_clone,DNA,Experimental,79158,gene,DNA,E,6,522011,0,U,U,-0.477625,-0.260125,-0.2175,-0.171833333,3.290323551,0.054880899,0.12926669,-0.477625
17840,4,5,20,25,IMAGE:795965,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.80691,gene,DNA,E,17,502337,0,U,U,-0.358625,-0.151125,-0.2075,0.176166667,3.290266348,0.054883355,0.12926669,-0.358625
28524,4,8,24,21,IMAGE:897153,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.524078,gene,DNA,M,20,520146,0,U,U,-0.637375,-0.3115,-0.325875,-0.354208333,3.289652902,0.054909694,0.129319555,-0.637375
28150,4,8,10,9,IMAGE:1335408,,Homo sapiens,cDNA_clone,DNA,Experimental,KIAA0676 protein,gene,DNA,A,20,13546,0,U,U,-0.283875,-0.038375,-0.2455,-0.195583333,3.289057311,0.054935281,0.129370638,-0.283875
34957,3,10,7,26,IMAGE:1334288,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,J,10,24533,0,U,U,0.01325,0.325625,-0.312375,-0.295708333,3.288723733,0.054949617,0.129392067,0.01325
35287,4,10,7,7,IMAGE:683761,,Homo sapiens,cDNA_clone,DNA,Experimental,SPI1,gene,DNA,E,10,1565,0,U,U,-0.1555,0.36225,-0.51775,0.302333333,3.288617241,0.054954194,0.129392067,-0.1555
20924,4,6,14,8,IMAGE:1184507,,Homo sapiens,cDNA_clone,DNA,Experimental,LOC253039,gene,DNA,M,18,9777,0,U,U,-0.322375,-0.11025,-0.212125,-0.497666667,3.288573583,0.054956071,0.129392067,-0.322375
11922,2,4,12,8,IMAGE:1184430,,Homo sapiens,cDNA_clone,DNA,Experimental,Preimplantation protein 3,gene,DNA,K,16,9764,0,U,U,-0.452875,-0.377,-0.075875,1.52375,3.287883666,0.054985737,0.129448261,-0.452875
9939,4,3,9,2,IMAGE:1300494,,Homo sapiens,cDNA_clone,DNA,Experimental,Chromosome 12 open reading frame 35,gene,DNA,M,3,11690,0,U,U,-0.459,-0.144125,-0.314875,0.252416667,3.28783724,0.054987734,0.129448261,-0.459
7737,1,3,27,18,IMAGE:452314,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.370937,gene,DNA,D,3,28910,0,U,U,-0.266875,-0.241875,-0.025,-0.307666667,3.287572806,0.05499911,0.129458934,-0.266875
15899,2,5,29,20,IMAGE:1839367,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.591046,gene,DNA,O,5,528407,0,U,U,-0.45425,-0.47475,0.0205,-0.145583333,3.287550595,0.055000066,0.129458934,-0.45425
5459,3,2,29,2,IMAGE:2306697,,Homo sapiens,cDNA_clone,DNA,Experimental,Neuromedin B,gene,DNA,F,2,531897,0,U,U,-0.454875,-0.47125,0.016375,0.503458333,3.287117245,0.055018714,0.12948974,-0.454875
38978,4,11,8,10,IMAGE:809512,,Homo sapiens,cDNA_clone,DNA,Experimental,55738,gene,DNA,I,23,507356,0,U,U,-0.408375,-0.093125,-0.31525,0.097166667,3.287065227,0.055020953,0.12948974,-0.408375
15104,1,5,14,24,IMAGE:30850,,Homo sapiens,cDNA_clone,DNA,Experimental,MMP17,gene,DNA,P,17,515165,0,U,U,-0.325875,-0.13075,-0.195125,-0.290666667,3.28689252,0.055028387,0.129498058,-0.325875
206,1,1,26,7,IMAGE:814910,,Homo sapiens,cDNA_clone,DNA,Experimental,752,gene,DNA,L,13,2659,0,U,U,-0.294875,-0.34525,0.050375,-0.702125,3.286673686,0.055037809,0.129511051,-0.294875
42304,4,12,4,1,IMAGE:712536,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.86525,gene,DNA,E,24,1188,0,U,U,0.004375,0.5165,-0.512125,-0.368,3.286045091,0.055064882,0.129557763,0.004375
30880,3,9,10,10,IMAGE:110393,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.518155,gene,DNA,N,21,507667,0,U,U,-0.45575,-0.22575,-0.23,1.112791667,3.286031581,0.055065464,0.129557763,-0.45575
24161,3,7,11,26,IMAGE:1967883,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,B,7,24100,0,U,U,0.073625,0.42925,-0.355625,-1.2855,3.285925399,0.055070038,0.129559346,0.073625
16461,3,5,21,9,IMAGE:358990,,Homo sapiens,cDNA_clone,DNA,Experimental,115399,gene,DNA,J,5,510707,0,U,U,-0.360125,-0.3015,-0.058625,0.065541667,3.285812347,0.055074909,0.129561626,-0.360125
43076,4,12,26,26,IMAGE:756471,,Homo sapiens,cDNA_clone,DNA,Experimental,"Immunoglobulin superfamily, member 9",gene,DNA,M,24,518612,0,U,U,-0.54325,-0.630875,0.087625,-1.192125,3.285568241,0.055085428,0.129572657,-0.54325
31998,4,9,18,17,IMAGE:1353726,,Homo sapiens,cDNA_clone,DNA,Experimental,AFF4,gene,DNA,A,21,14507,0,U,U,-0.572875,-0.166375,-0.4065,0.931541667,3.285522432,0.055087403,0.129572657,-0.572875
28467,4,8,27,19,IMAGE:1662390,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.517044,gene,DNA,M,8,528876,0,U,U,-0.5995,-0.51825,-0.08125,-1.089416667,3.285268016,0.055098369,0.129581909,-0.5995
16582,3,5,22,13,IMAGE:1353362,,Homo sapiens,cDNA_clone,DNA,Experimental,Transcribed locus,gene,DNA,J,17,14457,0,U,U,0.280375,0.3065,-0.026125,-0.148375,3.285238542,0.05509964,0.129581909,0.280375
22508,2,7,8,1,IMAGE:705227,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,O,19,1054,0,U,U,-0.355125,-0.354375,-0.00075,0.974375,3.285159589,0.055103043,0.129581909,-0.355125
31772,4,9,2,10,IMAGE:341834,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.27278,gene,DNA,M,21,505459,0,U,U,-0.529875,-0.452625,-0.07725,-0.1265,3.284658055,0.05512467,0.129623587,-0.529875
21379,4,6,19,23,IMAGE:1473788,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.460996,gene,DNA,M,6,517355,0,U,U,-0.733625,-0.51525,-0.218375,0.058041667,3.283761919,0.055163336,0.129705323,-0.733625
33409,2,10,19,4,IMAGE:285628,,Homo sapiens,cDNA_clone,DNA,Experimental,NUDT4,gene,DNA,K,10,529345,0,U,U,-0.287875,-0.176625,-0.11125,0.229458333,3.283562072,0.055171963,0.129716422,-0.287875
32012,4,9,2,18,IMAGE:1636447,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.83381,gene,DNA,M,21,521107,0,U,U,-0.77025,-0.599375,-0.170875,2.350916667,3.282953086,0.05519826,0.129763451,-0.77025
11940,2,4,30,8,IMAGE:269612,,Homo sapiens,cDNA_clone,DNA,Experimental,TAS2R49,gene,DNA,O,16,516988,0,U,U,-0.27575,-0.23675,-0.039,0.713208333,3.282871147,0.0552018,0.129763451,-0.27575
5689,3,2,19,10,IMAGE:2315876,,Homo sapiens,cDNA_clone,DNA,Experimental,7177,gene,DNA,B,2,531969,0,U,U,-0.402,-0.4765,0.0745,0.252958333,3.282827392,0.05520369,0.129763451,-0.402
17309,4,5,29,7,IMAGE:1341214,,Homo sapiens,cDNA_clone,DNA,Experimental,PPP3CC,gene,DNA,A,5,18531,0,U,U,-0.6105,-0.436875,-0.173625,1.47775,3.282441097,0.055220379,0.129793495,-0.6105
12343,2,4,13,22,IMAGE:397641,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,G,4,541546,0,U,U,-0.188125,-0.24025,0.052125,0.201416667,3.282227329,0.055229618,0.12980602,-0.188125
18580,1,6,10,20,IMAGE:782611,,Homo sapiens,cDNA_clone,DNA,Experimental,Forkhead box K1,gene,DNA,H,18,510989,0,U,U,-0.5275,-0.41825,-0.10925,1.160375,3.28202504,0.055238361,0.129812961,-0.5275
1916,3,1,26,4,IMAGE:33392,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,F,13,509919,0,U,U,-0.275375,-0.301625,0.02625,0.434833333,3.281978112,0.05524039,0.129812961,-0.275375
33611,2,10,11,11,IMAGE:296495,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.503222,gene,DNA,O,10,507865,0,U,U,-0.54775,-0.354125,-0.193625,1.61925,3.281836541,0.05524651,0.129818157,-0.54775
13811,4,4,11,11,IMAGE:795398,,Homo sapiens,cDNA_clone,DNA,Experimental,57717,gene,DNA,M,4,507850,0,U,U,0.062875,-0.491875,0.55475,-0.146625,3.281569826,0.055258043,0.129836068,0.062875
4545,2,2,15,2,IMAGE:1288495,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.634755,gene,DNA,K,2,11389,0,U,U,-0.32725,-0.3275,0.00025,0.2805,3.281244132,0.055272129,0.129846994,-0.32725
6870,4,2,30,19,IMAGE:1338059,,Homo sapiens,cDNA_clone,DNA,Experimental,Methyl-CpG binding domain protein 6,gene,DNA,A,14,21415,0,U,U,-0.375875,-0.45175,0.075875,-0.770875,3.281175922,0.05527508,0.129846994,-0.375875
17881,4,5,1,27,IMAGE:120717,,Homo sapiens,cDNA_clone,DNA,Experimental,9788,gene,DNA,I,5,506963,0,U,U,-0.29375,-0.223625,-0.070125,-0.097791667,3.281120541,0.055277475,0.129846994,-0.29375
17191,4,5,1,4,IMAGE:2020515,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,E,5,22203,0,U,U,-0.297375,-0.502125,0.20475,3.408,3.281093642,0.055278639,0.129846994,-0.297375
660,1,1,30,22,IMAGE:612616,,Homo sapiens,cDNA_clone,DNA,Experimental,MST1R,gene,DNA,H,13,501483,0,U,U,-0.2505,-0.67375,0.42325,-0.983791667,3.28097986,0.055283562,0.129846994,-0.2505
4074,1,2,24,16,IMAGE:2109741,,Homo sapiens,cDNA_clone,DNA,Experimental,,,,D,14,23155,0,U,U,-0.24975,-0.305375,0.055625,0.555791667,3.280919906,0.055286156,0.129846994,-0.24975
25386,1,8,6,7,IMAGE:704915,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.352018,gene,DNA,D,20,2230,0,U,U,-0.3535,-0.17525,-0.17825,-1.39475,3.280707355,0.055295353,0.12985941,-0.3535
11633,1,4,23,28,VACWR201,,Vaccinia virus (strain WR),cDNA_clone,DNA,Experimental,,,,D,4,30494,0,U,U,2.679,3.994875,-1.315875,-2.991875,3.280461582,0.05530599,0.129875205,2.679
28880,1,9,20,3,IMAGE:703645,,Homo sapiens,cDNA_clone,DNA,Experimental,4839,gene,DNA,P,21,2111,0,U,U,-0.40975,-0.450875,0.041125,-0.866875,3.280363292,0.055310245,0.129876012,-0.40975
35526,4,10,6,15,IMAGE:137209,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.505946,gene,DNA,A,22,502795,0,U,U,-1.08875,-0.153125,-0.935625,0.262833333,3.279648534,0.055341195,0.129931697,-1.08875
13224,3,4,24,21,IMAGE:590161,,Homo sapiens,cDNA_clone,DNA,Experimental,RAB43,gene,DNA,N,16,520240,0,U,U,-0.617625,-0.557125,-0.0605,0.644208333,3.279634897,0.055341786,0.129931697,-0.617625
12213,2,4,3,18,IMAGE:2134825,,Homo sapiens,cDNA_clone,DNA,Experimental,10735,gene,DNA,C,4,23822,0,U,U,-0.418625,-0.1445,-0.274125,-0.187916667,3.27951876,0.055346816,0.129934321,-0.418625
28969,1,9,19,6,IMAGE:289822,,Homo sapiens,cDNA_clone,DNA,Experimental,"Coatomer protein complex, subunit alpha",gene,DNA,D,9,519121,0,U,U,-0.493375,-0.373625,-0.11975,0.962875,3.279086734,0.055365535,0.129969076,-0.493375
16819,3,5,19,21,IMAGE:684562,,Homo sapiens,cDNA_clone,DNA,Experimental,KIAA1509,gene,DNA,F,5,520283,0,U,U,-0.443125,-0.39325,-0.049875,-0.655583333,3.278886485,0.055374213,0.12998026,-0.443125
19971,3,6,21,6,IMAGE:281846,,Homo sapiens,cDNA_clone,DNA,Experimental,283349,gene,DNA,F,6,519035,0,U,U,-0.591,-0.454125,-0.136875,0.26425,3.278313179,0.055399068,0.130026123,-0.591
12855,3,4,15,9,IMAGE:1337238,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.601842,gene,DNA,N,4,13706,0,U,U,-0.399375,-0.251125,-0.14825,0.672583333,3.278194913,0.055404197,0.130026123,-0.399375
34353,3,10,3,6,IMAGE:50774,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.461030,gene,DNA,B,10,522085,0,U,U,-0.359875,-0.302625,-0.05725,0.451333333,3.27816487,0.0554055,0.130026123,-0.359875
41693,3,12,23,10,IMAGE:2330085,,Homo sapiens,cDNA_clone,DNA,Experimental,Hs.632345,gene,DNA,J,12,532022,0,U,U,-0.36025,-0.227,-0.13325,0.323125,3.277759289,0.055423092,0.130051055,-0.36025
