ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000066117,67.99602601,1.422560219,0.280319903,1.44E-07,8.80E-07
ENSG00000066136,40.17886044,0.821519469,0.32914806,0.008279364,0.020609453
ENSG00000066248,12.41085484,3.63453237,0.979279576,4.80E-05,0.000204263
ENSG00000066322,399.0857839,-0.676638095,0.128691652,1.12E-07,6.97E-07
ENSG00000066422,58.3514255,1.109938996,0.293070396,7.72E-05,0.000314052
ENSG00000066455,68.06537683,-0.592797778,0.255681672,0.016303803,0.037084856
ENSG00000066583,19.90612937,-2.310894136,0.525044262,1.84E-06,9.77E-06
ENSG00000066654,23.22952699,-0.867861626,0.411012087,0.020667163,0.045487236
ENSG00000066697,77.1566794,2.11981982,0.293910099,1.15E-13,1.25E-12
ENSG00000066735,12.36694564,2.593779787,0.970958804,0.001688441,0.005116916
ENSG00000066855,15.78458539,-1.199727649,0.565760499,0.013405927,0.031390334
ENSG00000067048,274.175946,2.895870631,0.180520669,1.27E-58,6.79E-57
ENSG00000067057,251.2113017,2.005980224,0.143824552,8.12E-45,3.26E-43
ENSG00000067082,602.3688878,1.588709144,0.095206269,5.52E-63,3.20E-61
ENSG00000067167,96.63312047,-0.784528046,0.232218631,0.000503825,0.001725086
ENSG00000067182,70.92163481,-1.451548323,0.262925553,1.27E-08,8.82E-08
ENSG00000067225,479.0703696,-1.62176004,0.102691896,1.07E-56,5.42E-55
ENSG00000067248,45.94865558,-0.675605603,0.299128923,0.017743352,0.039907385
ENSG00000067334,75.54668286,0.531335576,0.230373483,0.017798942,0.040026197
ENSG00000067365,18.16980454,1.305071221,0.536003053,0.005629403,0.014724074
ENSG00000067369,72.71595226,2.561765238,0.289641028,1.77E-19,2.75E-18
ENSG00000067560,481.5926966,-1.281347174,0.099952705,5.70E-38,1.95E-36
ENSG00000067596,39.75630352,1.014833934,0.329019506,0.001118319,0.00353256
ENSG00000067704,79.29351496,-2.131492616,0.260024589,5.23E-17,7.01E-16
ENSG00000067798,21.89044827,3.360158799,0.563835389,4.39E-10,3.55E-09
ENSG00000067955,40.41934458,0.869895073,0.332597195,0.005583243,0.014619414
ENSG00000068001,12.88743787,-1.344831273,0.584516868,0.007324851,0.018549116
ENSG00000068305,53.77973986,1.025587331,0.291600128,0.000241703,0.000888064
ENSG00000068308,118.3233216,1.717317395,0.20807673,4.52E-17,6.11E-16
ENSG00000068323,211.8401509,2.10074062,0.174960197,7.52E-34,2.25E-32
ENSG00000068366,57.39065898,1.476876475,0.304295666,3.59E-07,2.08E-06
ENSG00000068383,35.91280438,1.733190631,0.435760899,1.93E-05,8.73E-05
ENSG00000068400,45.00786044,1.493677007,0.326865983,1.70E-06,9.04E-06
ENSG00000068438,34.16153201,-0.802137979,0.343125273,0.012748171,0.030113134
ENSG00000068489,9.24344219,-1.454607828,0.681876293,0.009362922,0.022904898
ENSG00000068697,264.5635986,-1.488842933,0.152181225,4.64E-23,8.82E-22
ENSG00000068745,297.0130439,2.707244016,0.154500615,1.06E-69,7.05E-68
ENSG00000068784,7.10697795,-1.628829991,0.796891199,0.00931324,0.022798936
ENSG00000068878,102.6815559,2.007014686,0.225705544,9.67E-20,1.52E-18
ENSG00000068912,32.25429609,-1.99777351,0.437622522,1.05E-06,5.77E-06
ENSG00000068976,5.02884536,5.851264457,2.510404478,4.89E-05,0.000207356
ENSG00000069248,23.27761304,-1.245677141,0.427992541,0.001454647,0.004472035
ENSG00000069275,68.88184616,-1.206966265,0.247420699,4.95E-07,2.83E-06
ENSG00000069329,50.19188091,-1.04828077,0.290695929,0.000164652,0.00062774
ENSG00000069345,106.8071584,0.621277298,0.211507249,0.002626332,0.007557491
ENSG00000069399,25.68741188,2.761933666,0.509649294,1.10E-08,7.67E-08
ENSG00000069431,3.687388312,4.580853863,2.589595824,0.001155909,0.0036386
ENSG00000069812,25.9293943,-3.123745229,0.496030339,4.04E-11,3.64E-10
ENSG00000069849,159.0806697,-1.608414577,0.174611648,1.02E-20,1.70E-19
ENSG00000069869,34.94361909,1.157888596,0.373960723,0.000913854,0.002951731
ENSG00000069943,6.343735533,-1.719365883,0.936192462,0.013622733,0.031814438
ENSG00000069956,141.9557334,-0.389038081,0.172288522,0.021855478,0.047747031
ENSG00000070018,34.71504591,1.532257625,0.397272402,3.80E-05,0.000163903
ENSG00000070019,2.181763228,-2.101307894,1.937319039,0.019842998,0.043920301
ENSG00000070061,41.837785,-0.719046885,0.312149408,0.015200118,0.034925057
ENSG00000070087,42.00301154,-1.819119658,0.36183599,1.23E-07,7.61E-07
ENSG00000070190,95.58873367,0.633985575,0.222416243,0.003429906,0.009568395
ENSG00000070214,11.47732673,-2.455903819,0.680075742,4.74E-05,0.000201534
ENSG00000070404,156.8056665,1.002270994,0.18082145,1.72E-08,1.18E-07
ENSG00000070413,38.94725852,-1.527736001,0.336546704,1.93E-06,1.02E-05
ENSG00000070423,29.12640848,-0.88153526,0.391444394,0.014658759,0.033842289
ENSG00000070495,150.6598308,3.711561029,0.249024489,6.70E-51,3.11E-49
ENSG00000070501,9.697208795,-1.587017111,0.675064349,0.004806201,0.012825985
ENSG00000070540,19.45897591,-1.871166964,0.504442948,4.69E-05,0.000199653
ENSG00000070610,70.04877619,1.396743724,0.272813301,1.18E-07,7.31E-07
ENSG00000070614,61.14591758,-1.015804588,0.267701379,8.20E-05,0.000331588
ENSG00000070669,37.09885228,8.663074789,2.47964776,2.22E-11,2.04E-10
ENSG00000070718,8.2834601,-1.383113772,0.755995227,0.02013549,0.044482722
ENSG00000070731,8.443753025,-1.676176387,0.752585157,0.005976252,0.015516608
ENSG00000070756,454.6111917,-0.809211466,0.102908243,2.66E-15,3.22E-14
ENSG00000070761,75.06231107,1.312477147,0.262142043,2.29E-07,1.37E-06
ENSG00000070770,109.0775402,2.01520104,0.232486632,1.12E-18,1.67E-17
ENSG00000070778,33.3891352,1.247963172,0.409711086,0.00097861,0.003132938
ENSG00000070785,13.48934263,-1.902897374,0.604850415,0.000347925,0.001239046
ENSG00000070950,14.3755988,1.142759128,0.530483704,0.013609031,0.0317888
ENSG00000070961,51.46635492,0.865543866,0.29626896,0.00222767,0.00654426
ENSG00000071051,30.13901165,-1.1168522,0.392176506,0.002082606,0.006160599
ENSG00000071054,104.9659463,1.258746803,0.208091163,6.55E-10,5.22E-09
ENSG00000071082,210.074096,-2.179417423,0.164479345,8.83E-41,3.27E-39
ENSG00000071243,17.04090167,2.153995357,0.631871118,0.000124983,0.000489256
ENSG00000071462,68.61369583,1.46673756,0.272449871,2.63E-08,1.76E-07
ENSG00000071553,51.3506581,-0.805693816,0.289962669,0.003635757,0.010070175
ENSG00000071859,89.79022561,0.624328058,0.2344549,0.006139283,0.015882939
ENSG00000071967,25.12856201,-3.976733206,0.555746684,1.45E-13,1.56E-12
ENSG00000071994,19.66686033,-1.315388991,0.479669503,0.00228265,0.006682728
ENSG00000072042,68.99982726,-1.468088717,0.256684555,3.92E-09,2.90E-08
ENSG00000072071,16.72426896,1.164206682,0.492275507,0.007828427,0.019666139
ENSG00000072110,107.2480954,-0.636439262,0.197404212,0.001000357,0.003192677
ENSG00000072121,24.9481842,1.116014471,0.425053577,0.004119642,0.011225521
ENSG00000072134,31.76469207,-0.882571182,0.358334404,0.008401823,0.020878393
ENSG00000072210,11.83592754,-2.065946308,0.644039029,0.000249631,0.000914776
ENSG00000072364,279.498874,2.323727566,0.148754099,4.11E-56,2.07E-54
ENSG00000072415,29.98919149,1.009145467,0.384143192,0.004638715,0.012455624
ENSG00000072422,3.133743616,-2.093317833,1.505512228,0.020803232,0.045762627
ENSG00000072506,131.5027517,-1.29096457,0.185516307,1.45E-12,1.45E-11
ENSG00000072518,66.7211658,0.930646234,0.259713539,0.000205438,0.000765699
ENSG00000072682,35.92234936,2.005054779,0.394348906,8.59E-08,5.40E-07
ENSG00000072778,774.2535985,1.594782839,0.09479488,5.37E-64,3.16E-62
ENSG00000072786,48.21245814,3.803683938,0.436742249,6.95E-19,1.04E-17
ENSG00000072803,68.65448278,0.552805381,0.244890289,0.01995473,0.044120398
ENSG00000072832,8.472627321,2.468207845,1.031534294,0.00322694,0.009055445
ENSG00000072864,18.73659047,-1.788758905,0.516684537,0.000129065,0.000504278
ENSG00000073008,99.47631634,1.639698519,0.239408724,2.36E-12,2.33E-11
ENSG00000073146,3.730647661,5.136445937,2.535948323,0.000332077,0.001188744
ENSG00000073282,34.26747032,-2.383149346,0.38573204,1.15E-10,9.83E-10
ENSG00000073536,5.364513359,-1.621966218,0.962775219,0.019492815,0.043276954
ENSG00000073605,16.41078515,1.60382485,0.554751361,0.00109207,0.003457942
ENSG00000073614,71.45027034,1.816214716,0.266303198,2.54E-12,2.49E-11
ENSG00000073712,28.09873754,1.997215599,0.46287799,3.68E-06,1.86E-05
ENSG00000073737,63.39949193,0.814499254,0.273551079,0.0019755,0.005876178
ENSG00000073756,82.77518945,0.894330335,0.264175987,0.000446515,0.001548631
ENSG00000073792,213.1531484,1.84365386,0.165985148,3.21E-29,7.98E-28
ENSG00000073803,17.70828235,1.341766401,0.527347872,0.003968649,0.010858298
ENSG00000073969,23.60752915,-1.142250283,0.41853437,0.002873859,0.008181965
ENSG00000074054,55.19009437,0.677062623,0.274322531,0.01027187,0.024889003
ENSG00000074071,66.73746215,-2.430533756,0.354707731,1.16E-12,1.18E-11
ENSG00000074181,78.64349442,-1.127706096,0.244201644,1.94E-06,1.02E-05
ENSG00000074201,29.21594819,-2.417991674,0.447641669,1.10E-08,7.67E-08
ENSG00000074410,41.24834957,-3.968574545,0.440507145,2.89E-20,4.67E-19
ENSG00000074657,43.35821672,2.084190904,0.363609402,2.25E-09,1.71E-08
ENSG00000074755,36.64861742,1.654511901,0.369193738,2.21E-06,1.16E-05
ENSG00000074800,601.1136306,-1.586221828,0.093417926,3.39E-65,2.04E-63
ENSG00000074842,72.70549134,-1.022300515,0.269084237,7.98E-05,0.000323184
ENSG00000074935,8.452765512,1.358087999,0.747165621,0.021896278,0.047814523
ENSG00000075089,11.67153892,-1.150817382,0.595390256,0.021820625,0.047692475
ENSG00000075142,39.80028474,-1.536054851,0.360931434,6.60E-06,3.21E-05
ENSG00000075151,43.02384106,-0.929148843,0.309173347,0.001577687,0.00481148
ENSG00000075188,19.7237278,-1.757807606,0.544919672,0.000296249,0.001069215
ENSG00000075223,38.36444647,-0.932572655,0.319558584,0.002023278,0.006002266
ENSG00000075239,13.6569285,-1.597220281,0.574834525,0.001483765,0.00455189
ENSG00000075240,11.13331561,-1.518890175,0.689369913,0.007452844,0.018814013
ENSG00000075292,64.18058258,1.419586959,0.270139993,5.53E-08,3.59E-07
ENSG00000075336,11.30875632,-1.156686909,0.588260614,0.020177803,0.044559187
ENSG00000075391,52.40649723,2.093786633,0.321209668,1.61E-11,1.49E-10
ENSG00000075413,80.74900079,1.056984117,0.232122513,2.84E-06,1.46E-05
ENSG00000075415,162.2739115,0.469807996,0.168439263,0.004672476,0.0125338
ENSG00000075420,27.33251602,1.463565542,0.423529855,0.000188883,0.00071021
ENSG00000075426,154.9413541,0.434224573,0.162455549,0.006801304,0.017405952
ENSG00000075539,32.64485443,1.0394215,0.363940578,0.002264019,0.006633549
ENSG00000075568,28.40242431,1.015517581,0.388170203,0.004750524,0.012691436
ENSG00000075618,108.9901947,-1.636256498,0.207314022,9.03E-16,1.13E-14
ENSG00000075624,1165.091469,-1.991092866,0.075938363,3.49E-152,6.65E-150
ENSG00000075651,6.637899281,-3.776281756,1.140205292,0.000125542,0.000491311
ENSG00000075785,1083.787474,1.091020213,0.070627043,3.22E-54,1.57E-52
ENSG00000075856,75.12150829,2.501409527,0.288829935,8.74E-19,1.31E-17
ENSG00000075914,19.80830428,-2.021990799,0.532131316,3.00E-05,0.000131778
ENSG00000075945,29.53984861,-0.817237014,0.383329839,0.020921114,0.045983263
ENSG00000075975,45.36079248,-0.912972825,0.320095593,0.002599493,0.007490679
ENSG00000076003,7.764848099,-2.257528298,0.862911148,0.001339024,0.004156284
ENSG00000076043,75.96793456,-0.819711456,0.241231146,0.000450315,0.001558824
ENSG00000076053,34.51045618,1.900921861,0.397805186,4.36E-07,2.51E-06
ENSG00000076108,154.2053508,1.638864211,0.180837139,4.08E-20,6.51E-19
ENSG00000076248,22.52811466,-1.869786581,0.504539493,4.69E-05,0.000199551
ENSG00000076382,23.18724421,2.002364634,0.490867767,9.86E-06,4.67E-05
ENSG00000076513,83.31730544,0.972789806,0.230515627,1.48E-05,6.83E-05
ENSG00000076554,21.2302337,-2.015751769,0.516828127,2.04E-05,9.20E-05
ENSG00000076604,65.46897917,2.102594945,0.308894759,2.23E-12,2.21E-11
ENSG00000076650,26.11362682,1.663846269,0.467208892,0.000104513,0.000415526
ENSG00000076944,100.6196274,2.330859019,0.265011674,2.79E-19,4.29E-18
ENSG00000076984,42.83858796,0.916904471,0.32290813,0.002743167,0.007859332
ENSG00000077044,14.62065871,3.044121272,0.793657819,2.60E-05,0.000115274
ENSG00000077150,248.6912088,4.256647181,0.225532379,4.74E-80,3.65E-78
ENSG00000077152,8.838446263,-2.136156751,0.799942432,0.001167221,0.003669424
ENSG00000077232,8.996595529,-1.641414552,0.719118648,0.005564883,0.014579249
ENSG00000077238,60.46867778,0.978988011,0.278193683,0.000251336,0.000920189
ENSG00000077348,10.68055039,-1.730390358,0.713891019,0.00332242,0.00929995
ENSG00000077380,88.95466962,-0.690384647,0.225953981,0.001690347,0.00512055
ENSG00000077454,46.54473263,2.119894282,0.371024035,2.43E-09,1.84E-08
ENSG00000077458,21.45459231,1.480753081,0.551836064,0.002335999,0.006818234
ENSG00000077463,69.45577974,2.196186484,0.306122993,1.48E-13,1.59E-12
ENSG00000077522,7.373378568,6.405471433,2.498745383,6.33E-06,3.08E-05
ENSG00000077549,125.1512822,-1.476859392,0.201084832,7.33E-14,8.08E-13
ENSG00000077684,12.04840128,2.447127618,0.724856404,0.000132159,0.000515117
ENSG00000077713,21.37678571,-2.26396463,0.529641933,3.37E-06,1.71E-05
ENSG00000077782,23.83556156,6.208204765,1.287674266,6.12E-08,3.94E-07
ENSG00000078018,30.92814223,-2.500830309,0.429705144,9.37E-10,7.37E-09
ENSG00000078070,30.35959353,0.841685405,0.380484364,0.017043992,0.038580116
ENSG00000078114,8.73369772,-2.880460716,0.824454142,6.57E-05,0.000271817
ENSG00000078246,51.50897955,1.272065833,0.303689285,1.19E-05,5.59E-05
ENSG00000078304,19.43800068,-1.084543722,0.465617427,0.009425779,0.023035491
ENSG00000078399,21.13873738,-1.172172944,0.499056008,0.007968768,0.019973647
ENSG00000078596,9.849852152,-3.336186068,0.896560924,2.40E-05,0.000106965
ENSG00000078618,71.21428354,-1.228188447,0.246678018,2.90E-07,1.71E-06
ENSG00000078668,73.6239562,-1.96282487,0.27218953,1.32E-13,1.43E-12
ENSG00000078687,6.294872479,2.593926659,1.082407552,0.0028024,0.0080116
ENSG00000078747,63.73762868,0.733248579,0.275457454,0.005606085,0.014668614
ENSG00000078804,117.9234251,4.158588353,0.335119429,6.79E-36,2.16E-34
ENSG00000078808,86.29915423,0.623429774,0.219638975,0.003630616,0.010060607
ENSG00000079134,22.73706055,1.79732806,0.469340802,3.30E-05,0.000143591
ENSG00000079215,15.49654585,1.417977686,0.547066637,0.003176381,0.008927406
ENSG00000079246,153.6489334,-0.946127084,0.169371758,1.41E-08,9.75E-08
ENSG00000079313,33.71651174,0.987113349,0.363780749,0.003683917,0.010185815
ENSG00000079387,33.06133614,1.655434431,0.378269852,3.53E-06,1.79E-05
ENSG00000079432,57.98850384,2.050827798,0.308277387,6.32E-12,6.04E-11
ENSG00000079459,129.9475849,-2.215040743,0.198774846,1.56E-29,3.93E-28
ENSG00000079462,8.479025661,-2.015778871,0.780638949,0.001711948,0.005175566
ENSG00000079739,24.73821343,-2.445906326,0.475888855,4.65E-08,3.05E-07
ENSG00000079785,102.3598791,-1.535983086,0.211881184,1.41E-13,1.53E-12
ENSG00000079999,35.12474806,-1.558577341,0.409328732,4.25E-05,0.000182537
ENSG00000080007,8.391205704,2.322340246,0.96213963,0.002487929,0.007206484
ENSG00000080031,14.1034316,6.941725159,2.410135879,1.85E-07,1.12E-06
ENSG00000080345,24.88593744,1.216742493,0.435718983,0.002254084,0.006611402
ENSG00000080371,26.55396934,1.44108516,0.412159366,0.000165249,0.000629685
ENSG00000080546,14.28792341,-1.858293513,0.568531597,0.000234182,0.0008624
ENSG00000080573,7.037476554,2.21251381,1.074720588,0.007318805,0.018540289
ENSG00000080603,103.8030097,2.151082212,0.249254513,1.35E-18,1.99E-17
ENSG00000080802,45.77363137,2.007101737,0.3450466,1.42E-09,1.10E-08
ENSG00000080819,14.72428987,-1.729326076,0.662810561,0.002159163,0.006361075
ENSG00000080822,293.3672949,2.438141941,0.147738514,7.09E-62,3.98E-60
ENSG00000080823,9.546547578,3.298661301,0.935606289,7.29E-05,0.00029845
ENSG00000080824,5213.502058,2.000068505,0.05644974,7.25E-276,2.84E-273
ENSG00000080845,132.2429652,2.20018987,0.215004972,3.08E-25,6.46E-24
ENSG00000080854,19.15848964,2.683461904,0.634375226,4.58E-06,2.29E-05
ENSG00000081026,13.53838331,1.197997714,0.575696972,0.01505022,0.034619092
ENSG00000081041,45.48392558,5.842704625,0.7539675,1.11E-14,1.28E-13
ENSG00000081177,15.28179844,-1.08372662,0.540529768,0.02054178,0.0452319
ENSG00000081181,24.00435625,0.955726219,0.431317056,0.014800364,0.03412568
ENSG00000081277,538.3591863,-3.738829606,0.126052763,2.93E-194,7.87E-192
ENSG00000081307,11.65026237,-1.572256808,0.630467236,0.003460089,0.009644291
ENSG00000081320,27.77067562,2.055995507,0.445464297,8.20E-07,4.55E-06
ENSG00000081692,5.242872473,-2.672924923,1.168264123,0.003099986,0.008736433
ENSG00000081870,7.429069669,-2.4904489,0.91709513,0.000948437,0.003049826
ENSG00000081923,14.24796481,-1.436598895,0.595279504,0.004912788,0.013082912
ENSG00000082213,15.95793384,-2.61364204,0.618568701,3.95E-06,1.98E-05
ENSG00000082258,70.80724803,2.178117321,0.288812037,1.03E-14,1.19E-13
ENSG00000082269,17.07095928,-1.115304134,0.482383403,0.009430741,0.023043728
ENSG00000082397,7.634464579,1.466271946,0.809860108,0.019251357,0.042780793
ENSG00000082438,10.36765569,-1.357319774,0.630178359,0.010219504,0.024781538
ENSG00000082458,6.271156234,-2.080480211,0.930158429,0.004220461,0.01146787
ENSG00000082641,134.9876846,-1.819932874,0.18867391,1.32E-22,2.47E-21
ENSG00000082781,28.62597236,-1.304613275,0.411964361,0.000595685,0.002005469
ENSG00000082898,135.6651045,1.984624079,0.197489037,2.20E-24,4.43E-23
ENSG00000083099,7.137605572,-1.728617304,0.838567942,0.008409586,0.020890514
ENSG00000083168,26.87786367,1.518961978,0.415244884,8.37E-05,0.000337912
ENSG00000083312,41.07077167,-1.142254375,0.32696238,0.000226719,0.000837259
ENSG00000083720,42.3529768,-0.912119154,0.330178873,0.003395041,0.009486321
ENSG00000083799,288.9988317,4.468161814,0.207182413,1.14E-103,1.24E-101
ENSG00000083814,34.77689697,4.296982586,0.66404577,3.65E-11,3.29E-10
ENSG00000083844,29.14091701,1.964514241,0.437587532,1.68E-06,8.96E-06
ENSG00000083845,197.9640414,-2.330939738,0.165936258,1.48E-45,5.95E-44
ENSG00000083857,121.4172034,-0.94733992,0.182813279,1.32E-07,8.12E-07
ENSG00000083896,219.7128646,2.688902421,0.170217428,5.89E-57,3.02E-55
ENSG00000083937,168.9984533,1.026803772,0.175453876,2.77E-09,2.08E-08
ENSG00000084073,68.29247039,-1.256722637,0.267055251,1.09E-06,5.94E-06
ENSG00000084090,33.30262259,-1.874013604,0.384381182,2.65E-07,1.57E-06
ENSG00000084092,23.33478936,-1.868811382,0.487026442,2.80E-05,0.000123335
ENSG00000084093,51.1739361,1.694241038,0.317958063,2.92E-08,1.94E-07
ENSG00000084207,1180.961624,-3.047305431,0.075368954,0,0
ENSG00000084234,176.0400379,-0.496437913,0.152235086,0.000957117,0.0030716
ENSG00000084463,95.97939019,1.751970032,0.226128994,2.69E-15,3.26E-14
ENSG00000084623,571.9897439,0.644408682,0.102705798,2.83E-10,2.34E-09
ENSG00000084636,21.900623,-1.058815489,0.438363179,0.007725026,0.019423228
ENSG00000084652,106.5517691,1.138622258,0.216310052,6.95E-08,4.44E-07
ENSG00000084733,303.4679062,-1.996456723,0.140111453,1.01E-46,4.24E-45
ENSG00000084754,133.5936321,-1.492076872,0.180538987,4.88E-17,6.57E-16
ENSG00000085063,228.7317545,0.816548225,0.146658138,1.76E-08,1.20E-07
ENSG00000085117,42.00455548,-3.27347853,0.411126581,2.17E-16,2.80E-15
ENSG00000085231,49.12006137,1.516100253,0.322662236,8.80E-07,4.87E-06
ENSG00000085365,12.91436793,-2.173989814,0.648302785,0.000145525,0.000561772
ENSG00000085377,14.30412871,-2.177263866,0.599951188,5.22E-05,0.000220417
ENSG00000085449,34.84134792,-0.776429498,0.342851557,0.015714733,0.035913721
ENSG00000085465,106.4989079,5.383021401,0.462051459,1.55E-31,4.19E-30
ENSG00000085491,16.85004783,-1.424240188,0.543800712,0.002862312,0.008153902
ENSG00000085552,6.727614862,-1.52773627,0.847496524,0.017625854,0.039661594
ENSG00000085563,61.02240546,8.698939773,2.482668368,1.32E-11,1.23E-10
ENSG00000085719,50.25145603,-1.54400981,0.296408267,6.13E-08,3.94E-07
ENSG00000085733,306.5239102,0.612189001,0.122820051,4.99E-07,2.85E-06
ENSG00000085760,34.44994343,-1.262320483,0.36076144,0.000194194,0.00072876
ENSG00000085831,13.67742968,-2.089963276,0.639168076,0.000208391,0.000775909
ENSG00000085832,34.51367449,-0.75142614,0.352273593,0.022624125,0.049171549
ENSG00000085871,14.85745038,-3.858105797,0.757484882,5.22E-08,3.39E-07
ENSG00000085872,69.71726438,2.246974011,0.29268212,3.34E-15,4.02E-14
ENSG00000086015,30.49938329,0.937014136,0.381608305,0.008151133,0.02034271
ENSG00000086061,2518.348313,3.470452678,0.073588041,0,0
ENSG00000086232,39.96995345,-1.710256362,0.348737623,2.59E-07,1.54E-06
