NAME	TITLE	SCORE	
PNN	pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]	3.312492	
N4BP2L1	NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]	3.3106227	
CYTH2	cytohesin 2 [Source:HGNC Symbol;Acc:HGNC:9502]	3.309813	
CDK11A	cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]	3.3089712	
ZNF207	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	3.3080928	
CSRNP1	cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]	3.308018	
LRCH4	leucine rich repeats and calponin homology domain containing 4 [Source:HGNC Symbol;Acc:HGNC:6691]	3.300817	
AGO3	argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421]	3.3002517	
SGMS2	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]	3.2998707	
TSPYL4	TSPY like 4 [Source:HGNC Symbol;Acc:HGNC:21559]	3.2961533	
AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	3.2945473	
ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]	3.2935205	
SOCS4	suppressor of cytokine signaling 4 [Source:HGNC Symbol;Acc:HGNC:19392]	3.2909527	
RHBDD3	rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308]	3.2895324	
ZNF281	zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]	3.2889063	
BRD1	bromodomain containing 1 [Source:HGNC Symbol;Acc:HGNC:1102]	3.288188	
GMEB2	glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371]	3.2851334	
ZNF316	zinc finger protein 316 [Source:HGNC Symbol;Acc:HGNC:13843]	3.2806482	
RAB2B	RAB2B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20246]	3.280136	
KMT2C	lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]	3.2800598	
LPIN1	lipin 1 [Source:HGNC Symbol;Acc:HGNC:13345]	3.2765164	
UBE2D3	ubiquitin conjugating enzyme E2 D3 [Source:HGNC Symbol;Acc:HGNC:12476]	3.2750976	
USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]	3.2747982	
ERCC6L2	ERCC excision repair 6 like 2 [Source:HGNC Symbol;Acc:HGNC:26922]	3.2715316	
ABCD4	ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]	3.271205	
ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	3.2698028	
ZNF654	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]	3.265407	
LIME1	Lck interacting transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26016]	3.2646303	
TTC32	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:HGNC:32954]	3.2615547	
SNHG7	small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]	3.2615147	
ULK1	unc-51 like autophagy activating kinase 1 [Source:HGNC Symbol;Acc:HGNC:12558]	3.260514	
CSNK1E	casein kinase 1 epsilon [Source:HGNC Symbol;Acc:HGNC:2453]	3.2604141	
P4HTM	prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]	3.2578824	
HGS	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]	3.2576988	
ATF2	activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784]	3.2560875	
JADE1	jade family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30027]	3.2549508	
OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:28060]	3.2536976	
C6orf62	chromosome 6 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:20998]	3.2487342	
ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	3.2472723	
SERTAD1	SERTA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17932]	3.2457538	
SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]	3.2442393	
UBL3	ubiquitin like 3 [Source:HGNC Symbol;Acc:HGNC:12504]	3.2408385	
UHRF2	ubiquitin like with PHD and ring finger domains 2 [Source:HGNC Symbol;Acc:HGNC:12557]	3.2374315	
RBM12	RNA binding motif protein 12 [Source:HGNC Symbol;Acc:HGNC:9898]	3.2341113	
DTX3	deltex E3 ubiquitin ligase 3 [Source:HGNC Symbol;Acc:HGNC:24457]	3.2337463	
ASB1	ankyrin repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:16011]	3.229026	
DDX5	DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]	3.226925	
TBKBP1	TBK1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:30140]	3.2265844	
APBA3	amyloid beta precursor protein binding family A member 3 [Source:HGNC Symbol;Acc:HGNC:580]	3.2232084	
SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	3.2229605	
ZSWIM4	zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]	3.2221062	
IGSF9B	immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326]	3.221403	
PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:9083]	3.2198884	
CNTROB	centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]	3.2159824	
ACTMAP	actin maturation protease [Source:HGNC Symbol;Acc:HGNC:24758]	3.2133813	
BRD4	bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]	3.2115364	
NFKB1	nuclear factor kappa B subunit 1 [Source:HGNC Symbol;Acc:HGNC:7794]	3.2115145	
TRAF4	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]	3.2108226	
CLCN6	chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]	3.2093446	
TAF4	TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]	3.2082577	
LINC00472	long intergenic non-protein coding RNA 472 [Source:HGNC Symbol;Acc:HGNC:21380]	3.2076876	
AFF4	ALF transcription elongation factor 4 [Source:HGNC Symbol;Acc:HGNC:17869]	3.2072387	
H2BC5	H2B clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4747]	3.2061088	
ZSCAN9	zinc finger and SCAN domain containing 9 [Source:HGNC Symbol;Acc:HGNC:12984]	3.2050378	
POM121C	POM121 transmembrane nucleoporin C [Source:HGNC Symbol;Acc:HGNC:34005]	3.2036269	
ATOSB	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]	3.2030547	
RLIM	ring finger protein, LIM domain interacting [Source:HGNC Symbol;Acc:HGNC:13429]	3.2030518	
INTS6	integrator complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14879]	3.200741	
ZNF567	zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]	3.199704	
ZNF236	zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]	3.196237	
NPIPB4	nuclear pore complex interacting protein family member B4 [Source:HGNC Symbol;Acc:HGNC:41985]	3.19358	
NLK	nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]	3.189447	
SLC44A4	solute carrier family 44 member 4 [Source:HGNC Symbol;Acc:HGNC:13941]	3.1868656	
BRD2	bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]	3.1844945	
RIMKLB	ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228]	3.1825602	
CGGBP1	CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]	3.1825576	
FKBP11	FKBP prolyl isomerase 11 [Source:HGNC Symbol;Acc:HGNC:18624]	3.1805449	
ZFC3H1	zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]	3.173822	
TBRG1	transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]	3.172601	
ZNF222	zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015]	3.1715229	
FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	3.169726	
CCNT2	cyclin T2 [Source:HGNC Symbol;Acc:HGNC:1600]	3.169604	
MMP1	matrix metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:7155]	3.167521	
GABPB1	GA binding protein transcription factor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4074]	3.1609743	
EPC1	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]	3.160529	
SLC39A14	solute carrier family 39 member 14 [Source:HGNC Symbol;Acc:HGNC:20858]	3.1571045	
KHDC4	KH domain containing 4, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:29145]	3.1561425	
PLD6	phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]	3.1521475	
NBPF10	NBPF member 10 [Source:HGNC Symbol;Acc:HGNC:31992]	3.1458848	
NIPBL	NIPBL cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862]	3.1454313	
LARP4B	La ribonucleoprotein 4B [Source:HGNC Symbol;Acc:HGNC:28987]	3.1453886	
ATG2A	autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028]	3.1453621	
ZUP1	zinc finger containing ubiquitin peptidase 1 [Source:HGNC Symbol;Acc:HGNC:21224]	3.1422858	
ZKSCAN3	zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]	3.140026	
KANSL1	KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]	3.137322	
AFDN	afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]	3.1335301	
KLC4	kinesin light chain 4 [Source:HGNC Symbol;Acc:HGNC:21624]	3.1332421	
PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19299]	3.1324964	
THUMPD3-AS1	THUMPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44478]	3.126864	
DCAF4L1	DDB1 and CUL4 associated factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:27723]	3.1252697	
ZNF674-AS1	ZNF674 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44266]	3.1239717	
MEIS2	Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001]	3.1198883	
PIEZO1	piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993]	3.1197236	
RNF24	ring finger protein 24 [Source:HGNC Symbol;Acc:HGNC:13779]	3.119683	
DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	3.1180122	
FCHSD1	FCH and double SH3 domains 1 [Source:HGNC Symbol;Acc:HGNC:25463]	3.1163983	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	3.1124887	
DLGAP4	DLG associated protein 4 [Source:HGNC Symbol;Acc:HGNC:24476]	3.1106708	
ARHGEF10	Rho guanine nucleotide exchange factor 10 [Source:HGNC Symbol;Acc:HGNC:14103]	3.105121	
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	3.1050403	
RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]	3.103515	
PRPF38B	pre-mRNA processing factor 38B [Source:HGNC Symbol;Acc:HGNC:25512]	3.1029036	
H4C2	H4 clustered histone 2 [Source:HGNC Symbol;Acc:HGNC:4789]	3.0997133	
CHRNB1	cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]	3.0992923	
DEDD2	death effector domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24450]	3.0974073	
OAZ1	ornithine decarboxylase antizyme 1 [Source:HGNC Symbol;Acc:HGNC:8095]	3.095418	
ZNF461	zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]	3.0925224	
UBE2J2	ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]	3.0922184	
EGLN2	egl-9 family hypoxia inducible factor 2 [Source:HGNC Symbol;Acc:HGNC:14660]	3.0911934	
KMT2B	lysine methyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:15840]	3.0906873	
B4GALT5	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	3.0900996	
LINC00174	long intergenic non-protein coding RNA 174 [Source:HGNC Symbol;Acc:HGNC:27788]	3.0899143	
HECTD4	HECT domain E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611]	3.0897672	
RBM33	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:HGNC:27223]	3.088165	
OAZ2	ornithine decarboxylase antizyme 2 [Source:HGNC Symbol;Acc:HGNC:8096]	3.084636	
ZNF714	zinc finger protein 714 [Source:HGNC Symbol;Acc:HGNC:27124]	3.0828674	
PBX2	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	3.0826976	
CRAMP1	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]	3.0815427	
TFE3	transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752]	3.0803678	
FAM193B	family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]	3.079637	
PTCH2	patched 2 [Source:HGNC Symbol;Acc:HGNC:9586]	3.0786932	
SNHG14	small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]	3.0780103	
BCL3	BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998]	3.0768006	
ZNF333	zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]	3.076584	
UXT-AS1	UXT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49239]	3.0759199	
TP53BP2	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	3.0730362	
SLC6A8	solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]	3.071956	
UBC	ubiquitin C [Source:HGNC Symbol;Acc:HGNC:12468]	3.070191	
ZNF721	zinc finger protein 721 [Source:HGNC Symbol;Acc:HGNC:29425]	3.0701175	
TARS1	threonyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:11572]	3.069005	
PHLPP2	PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]	3.0688255	
KDM5D	lysine demethylase 5D [Source:HGNC Symbol;Acc:HGNC:11115]	3.0671914	
LINC01786	long intergenic non-protein coding RNA 1786 [Source:HGNC Symbol;Acc:HGNC:52575]	3.0639894	
DMWD	DM1 locus, WD repeat containing [Source:HGNC Symbol;Acc:HGNC:2936]	3.0628495	
VARS2	valyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21642]	3.061454	
TENT4B	terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]	3.0610993	
ZNF75A	zinc finger protein 75a [Source:HGNC Symbol;Acc:HGNC:13146]	3.0598385	
CPNE7	copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]	3.0585475	
H1-3	H1.3 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4717]	3.0547981	
GPATCH2L	G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]	3.0538063	
GPBP1	GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]	3.0526912	
SLC12A7	solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]	3.0513704	
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]	3.049842	
KIAA0232	KIAA0232 [Source:HGNC Symbol;Acc:HGNC:28992]	3.0449288	
LINC03061	long intergenic non-protein coding RNA 3061 [Source:HGNC Symbol;Acc:HGNC:56368]	3.0425177	
RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	3.0398965	
CTNNAL1	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	3.0395172	
CHD1	chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]	3.0393436	
CTDSPL2	CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]	3.0379515	
EXOG	exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347]	3.0371912	
YTHDF3	YTH N6-methyladenosine RNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:26465]	3.0366135	
STX3	syntaxin 3 [Source:HGNC Symbol;Acc:HGNC:11438]	3.036293	
YJEFN3	YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24785]	3.0351672	
ATXN2	ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]	3.0349667	
SLC7A1	solute carrier family 7 member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	3.034469	
TMEM200A	transmembrane protein 200A [Source:HGNC Symbol;Acc:HGNC:21075]	3.0331004	
SNAPC4	small nuclear RNA activating complex polypeptide 4 [Source:HGNC Symbol;Acc:HGNC:11137]	3.032449	
ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	3.031922	
SAMD4B	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]	3.031376	
CCDC117	coiled-coil domain containing 117 [Source:HGNC Symbol;Acc:HGNC:26599]	3.0304177	
HOMER1	homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]	3.0261598	
NBPF20	NBPF member 20 [Source:HGNC Symbol;Acc:HGNC:32000]	3.0236778	
S100A13	S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]	3.0201447	
ZNF264	zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]	3.017262	
GORAB	golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]	3.016693	
IGF2BP2	insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]	3.0166311	
HOXA1	homeobox A1 [Source:HGNC Symbol;Acc:HGNC:5099]	3.0165532	
DOCK6	dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189]	3.0152366	
CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	3.0106757	
SUGP2	SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641]	3.0102048	
PPRC1	PPARG related coactivator 1 [Source:HGNC Symbol;Acc:HGNC:30025]	3.0098767	
SRSF10	serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]	3.0098443	
KBTBD2	kelch repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21751]	3.0032427	
KCTD7	potassium channel tetramerization domain containing 7 [Source:HGNC Symbol;Acc:HGNC:21957]	3.0012703	
SMG1	SMG1 nonsense mediated mRNA decay associated PI3K related kinase [Source:HGNC Symbol;Acc:HGNC:30045]	2.9972725	
PHC3	polyhomeotic homolog 3 [Source:HGNC Symbol;Acc:HGNC:15682]	2.995187	
PISD	phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]	2.9950578	
RLF	RLF zinc finger [Source:HGNC Symbol;Acc:HGNC:10025]	2.9946647	
DDX17	DEAD-box helicase 17 [Source:HGNC Symbol;Acc:HGNC:2740]	2.99345	
ZCCHC8	zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]	2.993157	
SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]	2.9904373	
VEZF1	vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949]	2.989115	
MIGA2	mitoguardin 2 [Source:HGNC Symbol;Acc:HGNC:23621]	2.9884386	
LRP6	LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]	2.9859955	
TBILA	TGF-beta induced lncRNA [Source:HGNC Symbol;Acc:HGNC:53943]	2.985174	
SMNDC1	survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]	2.9822967	
ZNF92	zinc finger protein 92 [Source:HGNC Symbol;Acc:HGNC:13168]	2.9810019	
CLMN	calmin [Source:HGNC Symbol;Acc:HGNC:19972]	2.9801815	
KIRREL1	kirre like nephrin family adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:15734]	2.9786077	
UNC13D	unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]	2.978467	
ZNF155	zinc finger protein 155 [Source:HGNC Symbol;Acc:HGNC:12940]	2.9748983	
NF1	neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]	2.974788	
MOB1B	MOB kinase activator 1B [Source:HGNC Symbol;Acc:HGNC:29801]	2.9703104	
FOXJ3	forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]	2.97007	
E2F6	E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]	2.9698236	
KCP	kielin cysteine rich BMP regulator [Source:HGNC Symbol;Acc:HGNC:17585]	2.9693208	
ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:17827]	2.9663064	
ZNF473	zinc finger protein 473 [Source:HGNC Symbol;Acc:HGNC:23239]	2.965076	
REL	REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]	2.9646904	
ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	2.96415	
PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	2.964123	
PCBP1-AS1	PCBP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42948]	2.9637134	
NR6A1	nuclear receptor subfamily 6 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7985]	2.9617002	
ZSWIM6	zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]	2.9612906	
H2BC4	H2B clustered histone 4 [Source:HGNC Symbol;Acc:HGNC:4757]	2.9608479	
NAIF1	nuclear apoptosis inducing factor 1 [Source:HGNC Symbol;Acc:HGNC:25446]	2.9606326	
TEP1	telomerase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:11726]	2.9604661	
PLEKHO1	pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]	2.9599688	
ASGR1	asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]	2.9594646	
SIAH1	siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]	2.9570155	
NAA16	N-alpha-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]	2.9556484	
DLX2	distal-less homeobox 2 [Source:HGNC Symbol;Acc:HGNC:2915]	2.952329	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	2.9495978	
ZNF225	zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018]	2.944306	
BICRA	BRD4 interacting chromatin remodeling complex associated protein [Source:HGNC Symbol;Acc:HGNC:4332]	2.942612	
CHUK	component of inhibitor of nuclear factor kappa B kinase complex [Source:HGNC Symbol;Acc:HGNC:1974]	2.9416556	
CNOT4	CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]	2.9413953	
ENSG00000287769	novel transcript, antisense to SPIN1	2.9412727	
BTAF1	B-TFIID TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:17307]	2.9398139	
ZFYVE27	zinc finger FYVE-type containing 27 [Source:HGNC Symbol;Acc:HGNC:26559]	2.93901	
RASSF8-AS1	RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]	2.936398	
TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	2.9355264	
ZNF558	zinc finger protein 558 [Source:HGNC Symbol;Acc:HGNC:26422]	2.9354703	
SCAF8	SR-related CTD associated factor 8 [Source:HGNC Symbol;Acc:HGNC:20959]	2.9348776	
AEN	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]	2.9347353	
DENND4A	DENN domain containing 4A [Source:HGNC Symbol;Acc:HGNC:24321]	2.9345536	
FBXO11	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	2.9316325	
MIER3	MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678]	2.9311442	
JUNB	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]	2.9297202	
GGT7	gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]	2.9294977	
ZNF292	zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]	2.9292493	
VAMP1	vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642]	2.9291523	
THAP2	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	2.9276867	
CBR3-AS1	CBR3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43664]	2.9272788	
ACOT9	acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]	2.9219916	
STRN3	striatin 3 [Source:HGNC Symbol;Acc:HGNC:15720]	2.921423	
SERPINE2	serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951]	2.9213593	
ZNF789	zinc finger protein 789 [Source:HGNC Symbol;Acc:HGNC:27801]	2.9212737	
MED15	mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]	2.9211414	
USP43	ubiquitin specific peptidase 43 [Source:HGNC Symbol;Acc:HGNC:20072]	2.9197786	
CHIC1	cysteine rich hydrophobic domain 1 [Source:HGNC Symbol;Acc:HGNC:1934]	2.9194498	
WAC	WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]	2.9185662	
ZC3HC1	zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]	2.9179425	
ATP6V1C1	ATPase H+ transporting V1 subunit C1 [Source:HGNC Symbol;Acc:HGNC:856]	2.9175122	
THUMPD2	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	2.9154544	
KCTD13	potassium channel tetramerization domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22234]	2.9143822	
ZBTB18	zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]	2.9140892	
ZNF432	zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810]	2.9129012	
KMT2D	lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]	2.91271	
RBM7	RNA binding motif protein 7 [Source:HGNC Symbol;Acc:HGNC:9904]	2.9110134	
ZNF267	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]	2.9086878	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	2.9086447	
PUM1	pumilio RNA binding family member 1 [Source:HGNC Symbol;Acc:HGNC:14957]	2.9083188	
