,baseMean,log2FoldChange,lfcSE,pvalue,padj,
416,15.02400387,-0.014353279,0.163663889,0.919512533,0.952257336,
417,1165.560974,-0.132790143,0.057758886,0.019775938,0.048308029,
418,299.6621648,1.540276579,0.399813271,0.607166386,0.723460301,
419,16.71390589,0.071126766,0.171978646,0.632656061,0.742967133,
420,1276.112324,0.185993363,0.061385367,0.0020242,0.00723948,
421,11918.48594,-0.815488984,0.131262041,1.00E-10,5.55E-09,
422,4.107157867,-0.193241377,0.250212039,0.001009425,0.004059892,
423,453.5657358,-0.015191689,0.068950678,0.821230401,0.887882206,
424,75.45202384,0.187192344,0.130041784,0.117947485,0.204866112,
425,63.25524042,-0.940037479,0.237435623,1.14E-05,0.000107948,
426,411.9669879,0.224437546,0.119466907,0.044265059,0.093711202,
427,1303.975185,0.485859753,0.271953051,0.017110475,0.042892092,
428,697.9031356,-0.066406522,0.070076104,0.332523217,0.463303758,
429,96.6277755,-0.138247131,0.094699556,0.129222465,0.220450645,
430,1034.079524,-0.606840348,0.141242794,4.59E-06,5.28E-05,
431,4.766756977,0.106313101,0.190227556,0.500448774,0.62814435,
432,3.990127206,-1.198711944,0.393759582,0.000247864,0.001279831,
433,2.952126763,-0.039898748,0.29150184,0.801834629,0.872848715,
434,0.778002573,-0.126588996,0.299547527,0.472331709,0.602098669,
435,10.52764321,-0.02549563,0.151426308,0.851131867,0.907512383,
436,195.1551901,-0.783677396,0.226866801,9.97E-05,0.000606522,
437,2063.590551,0.101443245,0.06633124,0.120027744,0.207604227,
438,464.6901797,0.276861809,0.068845655,3.81E-05,0.000281317,
439,73.35287221,0.379119479,0.152351289,0.005480189,0.016683316,
440,60.17239585,-0.329753056,0.246311881,0.085232149,0.158473821,
441,215.3208136,0.031908155,0.089528628,0.713214953,0.807172562,
442,5.348667879,-0.11860865,0.187339467,0.447786001,0.579674075,
443,2.31743884,-0.290256972,0.318165562,0.149995172,0.247701426,
444,109.0975448,0.405263175,0.13628556,0.00119036,0.004663399,
445,0.080045986,0.023546548,0.344129387,0.873980059,NA,
446,204.4855312,0.099763916,0.118184157,0.368848211,0.50033563,
447,1411.179709,0.334175991,0.120044508,0.002843981,0.009635201,
448,440.0598619,0.405849346,0.157428428,0.003832372,0.012376194,
449,31.32980814,-0.167839272,0.256085345,0.361628555,0.492685623,
450,5776.455411,0.356267076,0.136301254,0.00448453,0.014087784,
451,0.151330348,-0.090764815,0.347659463,0.746815405,0.833933139,
452,1671.962633,-0.102802592,0.072664373,0.1446249,0.240917497,
453,8.209023194,0.158448943,0.189877032,0.321132466,0.450896017,
454,44.5067749,0.529110905,0.17123776,0.000517286,0.002343306,
455,9.199434857,-0.567727855,0.203779186,0.469804694,0.599808604,
456,137.3968673,-0.16440211,0.124268582,0.156651444,0.256037373,
457,586.1202369,0.05996832,0.063153036,0.335162077,0.465785659,
458,1332.043852,-0.353805529,0.079654263,4.98E-06,5.62E-05,
459,855.8696655,0.361876608,0.131001736,0.002706071,0.009242359,
460,121.1453811,-0.006198353,0.09509349,0.945470962,0.967771432,
461,3076.847891,0.192824939,0.108295173,0.05965958,0.119262496,
462,2853.972426,0.174075355,0.128438738,0.14758209,0.24453722,
463,7132.291324,-0.136799524,0.080524837,0.079291649,0.149191283,
464,1189.8185,-0.307748237,0.125170061,0.008179399,0.023205514,
465,673.0792044,-0.35269882,0.157471092,0.012963786,0.034122905,
466,1.152574233,-0.038580059,0.262615584,0.823763943,0.889479112,
467,75.86246745,0.214461886,0.090715712,0.013808252,0.035952273,
468,88.48382694,-0.015020727,0.253225283,0.928507914,0.957626869,
469,6.684604196,0.11878412,0.285826074,0.49063565,0.619599915,
470,237.1143706,0.083218982,0.161881398,0.561818085,0.683123405,
471,0.392418316,0.135203859,0.344461249,0.390545423,0.522647052,
472,1.1800361,-0.098422554,0.271546889,0.573363826,0.693570634,
473,5.655679704,0.016268156,0.203294075,0.922280358,0.954059216,
474,323.7996303,-0.631011712,0.148183902,5.25E-06,5.85E-05,
475,2.1631099,-0.76029236,0.294830454,0.001368273,0.005242089,
476,2.441322528,0.002284016,0.235439235,0.989833883,0.99455048,
477,2590.694418,-0.439860694,0.092283227,7.82E-07,1.25E-05,
478,287.3029648,-0.726448672,0.139071058,3.78E-08,1.03E-06,
479,1721.081162,-0.324521647,0.065969854,5.20E-07,8.97E-06,
480,247.082521,0.373396684,0.147424248,0.005030917,0.015520444,
481,1117.052125,-0.013036749,0.111141117,0.899253416,0.939613557,
482,674.4055476,0.160804243,0.085623519,0.051660948,0.106197906,
483,1285.349436,0.280300122,0.094981668,0.002059232,0.007342936,
484,2316.729526,0.118086375,0.275086002,0.503559056,0.630591059,
485,0.875184938,-1.717670573,0.392173129,0.447965909,0.57977325,
486,668.4329469,0.010782589,0.159168022,0.94077954,0.964825397,
487,197.3455802,-0.914025307,0.210349129,2.21E-06,2.86E-05,
488,251.6682976,0.504083989,0.138570446,7.90E-05,0.000502703,
489,406.5003919,0.170570459,0.178395605,0.262780184,0.385359061,
490,13.33985209,0.238907569,0.205870119,0.151327422,0.249295679,
491,2.604495956,0.50686069,0.3250843,0.026055114,0.060571036,
492,67.39320395,-0.010278624,0.125235954,0.928938583,0.957941852,
493,0.087848643,-0.03575037,0.34297546,0.995381931,NA,
494,24.18976074,2.144485804,0.277309272,3.30E-16,4.55E-14,
495,2789.39031,-0.333752273,0.149075762,0.013788666,0.03591794,
496,0.235526382,-0.020016195,0.328485059,0.871881151,0.921057458,
497,533.7102393,0.077926025,0.079829131,0.316015337,0.445314774,
498,1311.736313,-0.627169072,0.152641415,8.72E-06,8.73E-05,
499,0.197874528,-0.054760249,0.343406303,0.619542579,0.733398336,
500,130.4169693,-0.338714908,0.172341487,0.025852568,0.060235557,
501,90.73558254,0.025664676,0.13839394,0.840999373,0.900289402,
502,216.5013968,0.199181517,0.06634592,0.00218986,0.00773016,
503,12.43862787,0.114619286,0.202159123,0.48626677,0.61543595,
504,12.32692198,0.226681345,0.16104327,0.111043002,0.195110306,
505,1246.801702,0.086606946,0.072957125,0.224745028,0.341046934,
506,17093.02848,-0.77889908,0.150695855,4.43E-08,1.18E-06,
507,2.180641942,-0.448884926,0.306898922,0.035763612,0.078676209,
508,378.6332408,-0.483732664,0.158307205,0.000806839,0.003377812,
509,295.6582701,-0.133243034,0.116655783,0.223712262,0.339816605,
510,47.85825499,0.576267611,0.09820718,1.16E-09,5.04E-08,
511,163.2917836,0.20187042,0.111808653,0.055293122,0.112158244,
512,421.7810207,0.67481132,0.115551288,9.20E-10,4.13E-08,
513,227.5598591,-0.237368744,0.09559355,0.009606376,0.026490692,
514,467.6164381,-0.102511181,0.068531439,0.126755146,0.217033063,
515,120.8234863,0.180149074,0.111454714,0.085812109,0.159305875,
516,4.074604282,-0.116342614,0.23387378,0.505427666,0.632413691,
517,9.271490501,-0.09974979,0.16777588,0.497276318,0.625654834,
518,375.8080636,0.15316052,0.067894556,0.021202509,0.05121324,
519,316.5073126,-0.402680023,0.1757612,0.009615609,0.026511811,
520,389.3571212,0.066733828,0.114701749,0.53777966,0.661586463,
521,458.1833636,0.027746571,0.069753077,0.68551438,0.785591175,
522,245.3516618,0.260254214,0.09332417,0.003642813,0.011850404,
523,105.9691261,0.252062498,0.113828715,0.018650148,0.046086173,
524,0.185302,0.08683015,0.35093307,0.646396545,0.754356076,
525,2.679899463,0.174024267,0.259462793,0.333374283,0.464143887,
526,189.1319284,0.06907332,0.061866764,0.256520574,0.378122509,
527,80.79813335,-0.535926573,0.168551446,0.000457708,0.002114953,
528,203.8926484,-0.308874555,0.127620977,0.009325227,0.025867667,
529,140.0420577,-0.401524161,0.083914066,8.20E-07,1.30E-05,
530,1302.007997,-0.135665112,0.052284178,0.008629832,0.024242428,
531,123.5785127,-0.182008935,0.104210336,0.066436855,0.129865773,
532,125.4450035,-1.159646762,0.25967128,1.03E-06,1.58E-05,
533,108.0792842,0.120480909,0.137887418,0.339829845,0.470370319,
534,127.1042873,0.540485532,0.171096037,0.000383055,0.001824061,
535,352.8032418,0.314828243,0.193167056,0.050813262,0.104786879,
536,0.690348472,-0.107504124,0.304734777,0.532801129,0.657094075,
537,119.5686684,-0.02535865,0.287838885,0.871877913,0.921057458,
538,194.4282064,0.355050587,0.42358407,0.080219242,0.150700836,
539,13082.79008,-0.311661589,0.152100588,0.022911627,0.054574335,
540,22646.1138,-0.110767622,0.182374136,0.474475983,0.603780729,
541,0.597953568,-0.186094287,0.344537046,0.292160191,0.419031587,
542,3460.718336,-0.001057676,0.160297556,0.991862113,0.995749025,
543,3.703018435,-0.311737305,0.357302803,0.137550034,0.231588896,
544,65.24002203,0.762308858,0.259541961,0.000359154,0.001731795,
545,17905.85303,-0.707713634,0.257209672,0.000967545,0.003919057,
546,0.318118683,0.069891222,0.324483781,0.696355728,0.794285175,
547,257.3975458,0.28367032,0.105036391,0.004362623,0.01378196,
548,106.595905,-0.476930641,0.255663924,0.019465323,0.047694574,
549,28.76451808,0.158651873,0.133269745,0.196171116,0.305986961,
550,456.2757254,-0.3886006,0.142987831,0.003122965,0.010416645,
551,215.096734,0.148237594,0.151166782,0.273298839,0.397694673,
552,0.125296286,-0.23667866,0.464515822,0.800548256,0.871926489,
553,419.1376714,-0.007368049,0.070968046,0.914816076,0.949942077,
554,3647.097218,0.342489131,0.116358509,0.001687817,0.006221423,
555,30.41560627,0.318892786,0.147193598,0.016353754,0.041377087,
556,241.2869512,-0.811605028,0.209459359,1.90E-05,0.000162451,
557,65.05271806,0.308830865,0.16318495,0.031424048,0.070709357,
558,4.498470883,-0.088948529,0.193460335,0.574951929,0.695227331,
559,0.982304457,-0.277012399,0.337115354,0.162275834,0.263363903,
560,1251.20668,-0.18540476,0.073725804,0.009895481,0.02717223,
561,0.107800313,-0.035321502,0.340700226,0.867100699,NA,
562,2.793564046,0.62923843,0.424800585,0.016656645,0.041985716,
563,130.5893722,-0.074603111,0.191424539,0.639527432,0.748492757,
564,252.699591,0.617469514,0.139558446,1.94E-06,2.58E-05,
565,29.19996605,-0.43710141,0.184153965,0.006861431,0.020030935,
566,128.2570022,0.38348609,0.126005041,0.001043416,0.004170139,
567,472.7965431,0.244937935,0.070478783,0.000368311,0.00176886,
568,0.463628549,-0.366443496,0.511390819,0.092118483,0.168468667,
569,678.9897551,0.327957791,0.16820225,0.025887184,0.060305536,
570,21.72005738,0.001395598,0.177902184,0.993979341,0.996787135,
571,40.12675663,0.800971347,0.204990385,1.06E-05,0.000101816,
572,0.432034825,0.144321887,0.352459807,0.324508429,0.454506149,
573,1.861515505,1.825930825,0.646691525,0.000194362,0.00105366,
574,3572.240125,-0.642956932,0.168734771,3.41E-05,0.000258054,
575,1289.939024,-0.211093134,0.137844794,0.092361877,0.168822111,
576,152.0041597,0.321178905,0.383565121,0.105736761,0.187755416,
577,221.8231298,-0.175225214,0.111309185,0.095953537,0.173671466,
578,0.133148985,-0.002483237,0.340088868,0.965428933,0.979731191,
579,0.099856869,0.018089695,0.341608363,0.900282077,NA,
580,0.110702306,0.028148113,0.343486995,0.82190659,NA,
581,0.764211327,0.052182426,0.319720849,0.820631847,0.887532734,
582,740.5807603,-0.038240866,0.110012383,0.710847185,0.805441149,
583,1.89091095,-0.108742019,0.251368019,0.541249947,0.664690147,
584,1372.458778,0.003807442,0.060525185,0.952254176,0.971937674,
585,1106.7946,0.345749831,0.070913254,5.85E-07,9.86E-06,
586,127.2899206,-0.086935802,0.091465968,0.323130092,0.453254289,
587,344.0984935,-0.555669653,0.195055061,0.001246493,0.004855067,
588,1473.555528,0.350302772,0.098262152,0.000185649,0.001013933,
589,916.9044227,-0.624171472,0.158143944,2.04E-05,0.000172409,
590,3008.716851,-0.062259551,0.069444721,0.360077783,0.491288365,
591,287.9929474,-0.558070143,0.163940024,0.000197053,0.001065848,
592,726.9959971,0.004835412,0.05045945,0.923567677,0.954578144,
593,2160.430545,-0.029879717,0.0604969,0.610047629,0.725734387,
594,730.7385445,0.111704953,0.045314496,0.012829742,0.033854756,
595,162.0171202,-0.123088537,0.159014266,0.383448285,0.514913648,
596,228.5313397,0.105391972,0.122266785,0.356110923,0.487020445,
597,444.3711746,0.218375674,0.072927689,0.002143051,0.007590386,
598,72.67149844,0.510410892,0.275960881,0.013275212,0.034790354,
599,3.641542926,0.146428243,0.200091197,0.36798736,0.499812145,
600,3.637872977,0.314966703,0.234979121,0.086820138,0.160734193,
601,0.603959312,0.097491819,0.308660848,0.512095621,0.638154347,
602,0.12691768,0.066480979,0.350152727,0.749003945,0.835301616,
603,0.765033206,0.153647831,0.343872234,0.204474438,0.31624328,
604,10.39319961,-0.282658285,0.272023596,0.150315089,0.248064831,
605,203.5740805,0.556521624,0.230571426,0.003118225,0.010405207,
606,0.571114057,0.048504076,0.308569937,0.758705878,0.842953338,
607,65.95536302,0.123239814,0.198846387,0.449302635,0.580878206,
608,28.79449853,0.13747022,0.113226476,0.199724493,0.310350776,
609,107.4211608,0.145357024,0.185848754,0.352178418,0.482779467,
610,9.638337501,-0.17312103,0.170707368,0.245884659,0.365560222,
611,37.66282938,0.311366122,0.177023447,0.041324817,0.088550175,
612,0.431209898,0.040976781,0.307538253,0.659125189,0.764612465,
613,1487.809853,0.403788561,0.109062846,9.00E-05,0.000556509,
614,327.1880518,0.169961739,0.133586911,0.165428234,0.26752599,
615,2145.60038,0.057265939,0.083646544,0.481421603,0.61026703,
616,997.8138019,0.089738006,0.101056228,0.359801234,0.490990614,
617,568.7582325,0.688906282,0.141751175,1.90E-07,4.00E-06,
618,5.070848494,-0.507065865,0.288611364,0.020574981,0.049933919,
619,69.75264671,0.174303102,0.116556696,0.110750265,0.194778877,
620,1077.061478,0.053506624,0.043241797,0.212590802,0.326338219,
621,228.2343444,-0.347523265,0.109683916,0.000841086,0.00348737,
622,244.7070674,0.31719114,0.087409616,0.000169153,0.000934757,
623,354.1134404,0.394262004,0.106922106,9.86E-05,0.000601068,
624,0.210204642,-0.266818839,0.477574488,0.272679793,0.397006689,
625,1264.029249,-0.038464432,0.059369806,0.485841644,0.614990347,
626,741.1810594,0.02511455,0.104247878,0.801882454,0.872848715,
627,2290.629406,0.365507876,0.133609728,0.002871682,0.009711466,
628,6481.548215,0.311333041,0.123962484,0.006861767,0.020030935,
629,8.40255656,-0.20193163,0.206423828,0.233839553,0.351709726,
630,237.0648117,0.058633128,0.092086502,0.509542981,0.636081175,
631,2626.469645,-0.472321445,0.127795545,8.45E-05,0.000530745,
632,53.74894937,-0.194521847,0.120869786,0.085596873,0.15901149,
633,1003.009509,0.459999608,0.133779352,0.000201877,0.001087052,
634,11.0066906,0.943753994,0.286916798,8.18E-05,0.000517238,
635,1.66819639,0.638933471,0.408999557,0.015900123,0.040452425,
636,6.876468628,0.329439678,0.331061496,0.104275706,0.185750358,
637,11.47714464,0.386690875,0.280844499,0.052980743,0.108387828,
638,1172.592626,0.085939252,0.242138776,0.624369744,0.736805228,
639,24.55152989,-0.015977578,0.139235466,0.899262916,0.939613557,
640,8.969351747,-0.305520693,0.220174396,0.087141696,0.161134622,
641,67.24834771,0.594121786,0.15643176,3.20E-05,0.000244984,
642,597.8563537,0.272449487,0.076155007,0.000231858,0.001215831,
643,1036.363408,0.551778109,0.191648978,0.000874784,0.003605778,
644,1.198442166,-0.127897788,0.285044825,0.468603957,0.598797406,
645,0.132966078,0.039040996,0.343316664,0.808227667,0.878227747,
646,0.189319438,0.009366077,0.33327562,0.918964793,0.952041419,
647,2.374463839,0.225316236,0.280018875,0.236164065,0.354351321,
648,0.123503711,0.040804501,0.345594221,0.85862256,NA,
649,284.1710779,0.797971446,0.172767934,4.50E-07,7.99E-06,
650,20.19316482,-0.05320869,0.140618357,0.677702025,0.779130595,
651,293.3328121,1.154567987,0.417420339,0.000241281,0.001252759,
652,18.76977161,-1.181216731,0.241761476,1.30E-07,2.93E-06,
653,84.67923381,0.327314158,0.179318,0.033274273,0.07421807,
654,87.68577495,0.592607001,0.162842464,5.78E-05,0.000392689,
655,35.16764159,1.100224462,0.205679126,6.92E-09,2.46E-07,
656,35.88748751,-0.252203068,0.144436624,0.05412022,0.110243923,
657,55.39602526,-0.472357492,0.195045246,0.005380849,0.016434379,
658,405.3842557,0.332461478,0.089593297,0.000114205,0.00067497,
659,1.494651643,0.574546341,0.3993769,0.024211366,0.057200923,
660,122.959646,0.069055909,0.098528632,0.465848316,0.596181439,
661,4389.540824,0.133354064,0.123650135,0.245230297,0.364865932,
662,7.610109167,3.747293793,0.546091147,1.22E-13,1.18E-11,
663,137.9175784,0.116440004,0.095621701,0.204889368,0.316768633,
664,770.1640628,0.136400458,0.083579632,0.092194458,0.168589302,
665,228.827166,0.274027193,0.174138635,0.068218857,0.13250307,
666,548.2032225,0.281525268,0.069965108,3.79E-05,0.000280169,
667,0.746869315,-0.210320523,0.341801021,0.243834636,0.363213132,
668,203.5861379,-0.343476054,0.102961714,0.000450526,0.002089221,
669,162.4343148,0.516870271,0.187042564,0.001416086,0.005389707,
670,120.5588376,0.253530584,0.121274623,0.024481951,0.057742974,
671,6.569928453,0.180370411,0.1709758,0.223335444,0.339519881,
672,1.921712024,0.774187466,0.370662702,0.004672084,0.014581753,
673,4.890225402,-0.074454334,0.185532074,0.630127284,0.741011873,
674,1.398013838,-0.011989226,0.252777771,0.946094616,0.968115536,
675,19.2579536,-0.086156717,0.160013048,0.541574032,0.665039641,
676,0.204075357,0.073657912,0.345603704,0.708105933,0.803685562,
677,140.0709213,0.441371742,0.176863549,0.004075296,0.013023312,
678,658.4901245,0.055193268,0.164781592,0.704556608,0.801088809,
679,103.6514885,-0.542825454,0.633546755,0.045900039,0.096559826,
680,52.12135799,-0.6986677,0.204450926,0.00013304,0.000764811,
681,9.940071985,-0.092395771,0.159463795,0.509773709,0.636240061,
682,64.27672954,-0.320145825,0.183091909,0.043900773,0.093121846,
683,5.364223267,-0.212869917,0.281591456,0.2642022,0.386972568,
684,1232.464766,-0.325497276,0.087797368,0.000126171,0.00073511,
685,75.03115266,2.302548164,0.298406523,2.88E-16,4.10E-14,
686,770.465245,0.068148578,0.149158608,0.613375689,0.728402557,
687,8.503313432,0.552660473,0.261251343,0.00704862,0.020469933,
688,30.34821389,0.726516057,0.228804316,0.000202457,0.001089827,
689,1446.103513,0.660004745,0.141370524,5.34E-07,9.18E-06,
690,2.528881531,2.511724519,0.403621896,0.00792223,0.022582447,
691,58.16230496,-0.055374785,0.133330258,0.652700644,0.759042299,
692,231.8748177,-1.004737553,0.297860617,0.000100524,0.000610175,
693,24.52739016,-0.018767094,0.22589128,0.90969498,0.946993999,
694,12175.86212,-0.043373882,0.108107512,0.661677734,0.76657009,
695,2672.330063,-0.191252071,0.099037391,0.043371151,0.092195864,
696,0.419065706,-0.324056437,0.451321216,0.120751779,0.208685051,
697,0.331003655,0.025651115,0.318821353,0.888433719,0.931820541,
698,1161.998054,0.526616367,0.108725336,3.62E-07,6.76E-06,
699,10147.47611,-0.257875175,0.149290698,0.053245492,0.108801655,
700,21.21711193,-1.198176771,0.298115227,6.89E-06,7.21E-05,
701,0.479395655,0.171213957,0.359271759,0.254184016,0.375533075,
702,2986.957182,0.181222484,0.134502112,0.141687978,0.23708061,
703,2.957889943,1.934531809,0.599819881,5.32E-05,0.000367189,
