baseMean,log2FoldChange,lfcSE,pvalue,padj,diffexpressed,delabel
0.377096647,0.014069803,0.420063232,0.964393124,NA,NO,NA
0.760640366,0.012314362,0.420129043,0.938078989,NA,NO,NA
0.645669148,0.009022701,0.420563509,0.899606945,NA,NO,NA
3.706228346,0.042914755,0.397164237,0.731080693,0.858342158,NO,NA
5.688728718,0.265136972,0.538790401,0.023686715,0.121781304,NO,NA
0.57661962,0.044219753,0.421745136,0.699934185,NA,NO,NA
1.733354653,0.122005506,0.442332792,0.17140283,NA,NO,NA
1.628939133,0.044895559,0.404529184,0.689275707,NA,NO,NA
0.264327394,0.008445536,0.420579621,0.733034534,NA,NO,NA
0.233895941,-0.00237556,0.420021269,0.941956312,NA,NO,NA
0.620475674,-0.020713268,0.416379863,0.741343393,NA,NO,NA
0.159328565,0.005800835,0.420520236,0.988276674,NA,NO,NA
0.676585094,0.03268031,0.421228963,0.576534104,NA,NO,NA
0.255702151,0.001047312,0.420578746,0.987893093,NA,NO,NA
0.921354168,0.013636289,0.418629814,0.781335489,NA,NO,NA
0.741126568,-0.130056189,0.434930562,0.240653578,NA,NO,NA
0.301176158,-0.00871532,0.420645498,0.96081447,NA,NO,NA
3.093405265,-0.013701612,0.408285841,0.85143305,NA,NO,NA
1.07832757,0.049510596,0.423218244,0.078028143,NA,NO,NA
1.710034999,0.123598758,0.425902612,0.274446418,NA,NO,NA
0.376704958,-0.011966959,0.420700697,0.984882403,NA,NO,NA
0.225602057,-0.013960996,0.420894532,0.633985049,NA,NO,NA
1.144990694,0.128572001,0.437443178,0.114005642,NA,NO,NA
0.631775379,-0.04548761,0.418646626,0.561973135,NA,NO,NA
0.48735242,0.007939866,0.419488975,0.787486034,NA,NO,NA
0.710512369,0.007833195,0.419790479,0.764481105,NA,NO,NA
33.87463111,-0.467798987,0.303577162,0.044382941,0.176217282,NO,NA
0.218597861,0.004429183,0.42028078,0.974720434,NA,NO,NA
3.698338483,-0.945157366,0.819062938,0.016449959,0.099093762,NO,NA
0.483614988,-0.018081911,0.420968789,0.750620179,NA,NO,NA
0.826692588,0.03798283,0.416478711,0.606913728,NA,NO,NA
8.579339767,0.387217747,0.712404912,0.008938854,0.071238468,NO,NA
6.006141994,0.05736092,0.425390028,0.146569448,0.346124096,NO,NA
1.398218262,0.035556281,0.422219917,0.372563131,NA,NO,NA
1.346328428,0.041552557,0.421633947,0.256916057,NA,NO,NA
0.454341183,0.035231737,0.422210631,0.486726217,NA,NO,NA
1.005127394,0.028361514,0.420584651,0.159677881,NA,NO,NA
0.52550433,-0.005349359,0.420580458,0.905006018,NA,NO,NA
3.762449484,0.070215081,0.425893177,0.088466551,0.261534922,NO,NA
3.731985237,0.022005639,0.418130882,0.579339815,0.760893754,NO,NA
2.136040389,0.047158772,0.422004272,0.23398294,NA,NO,NA
0.475279588,-0.001371155,0.419679501,0.966025184,NA,NO,NA
0.897004664,0.013136228,0.407390577,0.893017862,NA,NO,NA
1.822011315,0.005815513,0.420080903,0.466496993,NA,NO,NA
1.10407475,-0.034872079,0.40579162,0.762794801,NA,NO,NA
11.93926908,0.152727241,0.288625728,0.473469848,0.68186749,NO,NA
1.185878726,0.088302287,0.417305332,0.438772149,NA,NO,NA
6.075535026,1.705800562,0.87168882,0.003164583,0.038534839,UP,NA
7.76891028,0.305558797,0.52963512,0.083217291,0.252550778,NO,NA
1.17621729,0.129926771,0.437974865,0.218294408,NA,NO,NA
4.959838936,0.194825491,0.468366886,0.101258626,0.281668314,NO,NA
0.579357591,-0.002553588,0.420567291,0.927237119,NA,NO,NA
1.377199744,-0.000833943,0.394888489,0.996841246,NA,NO,NA
1.295681153,0.133923691,0.432072639,0.280692345,NA,NO,NA
1.661583844,0.079010998,0.424748033,0.174871127,NA,NO,NA
0.296780092,-0.001906717,0.420528891,0.053374658,NA,NO,NA
3.204237311,0.306605954,0.585340533,0.009569171,NA,NO,NA
1.093030856,-0.015223749,0.412112744,0.841215718,NA,NO,NA
6.707187251,0.460860899,0.485183038,0.083881592,0.253701078,NO,NA
0.311111067,0.010094221,0.420505754,0.750975775,NA,NO,NA
0.432714017,-0.024638447,0.421215241,0.694624105,NA,NO,NA
0.265917089,0.003695229,0.420284372,0.908078902,NA,NO,NA
0.220996736,0.008707257,0.420379762,0.940826122,NA,NO,NA
2.011943022,0.022690704,0.419805361,0.501554495,NA,NO,NA
0.706884213,-0.00585901,0.419304096,0.756515869,NA,NO,NA
1.406218135,0.008277225,0.412112009,0.88789763,NA,NO,NA
2.032501088,0.080057209,0.416697372,0.465443554,NA,NO,NA
20.71782002,1.130108785,0.459443362,0.00146541,0.023463225,UP,NA
0.427454752,0.003956032,0.42060193,0.072983198,NA,NO,NA
0.308614238,0.005621521,0.419846116,0.931444377,NA,NO,NA
3.439555339,0.414749575,0.738672752,0.012259438,0.085281346,NO,NA
14.55039053,-0.163543628,0.451749179,0.037519049,0.160989103,NO,NA
0.893130589,0.034794906,0.42216849,0.45303401,NA,NO,NA
6.403005852,0.071246099,0.333929212,0.750572676,0.870211831,NO,NA
6.136388153,0.714421694,0.825916296,0.027007001,0.133031097,NO,NA
0.371178604,0.012930635,0.420835963,0.696646114,NA,NO,NA
1.290144292,-0.051015351,0.402341838,0.68527732,NA,NO,NA
6.518275359,0.496422809,0.650914366,0.053137885,0.194824015,NO,NA
0.377702528,0.030533583,0.420959727,0.695898214,NA,NO,NA
58.40512892,0.174834332,0.168709395,0.256209744,0.481147478,NO,NA
0.21913555,-0.003603952,0.420603225,0.902214433,NA,NO,NA
0.312358043,-0.001521826,0.42009734,0.8554589,NA,NO,NA
0.221281648,0.004682429,0.42029354,0.998359994,NA,NO,NA
2.247481434,-0.141528401,0.425673935,0.316324958,NA,NO,NA
0.255100724,0.008133115,0.420540815,0.874857404,NA,NO,NA
0.565411591,-0.009408043,0.420728118,0.837580505,NA,NO,NA
28.46689535,0.645577823,0.693485986,0.039352338,0.16489903,NO,NA
0.338643312,0.010608013,0.420643878,0.815204426,NA,NO,NA
0.22604301,0.001464803,0.420418521,0.948217799,NA,NO,NA
5.494134016,0.15683919,0.410637855,0.316399342,0.540968833,NO,NA
0.269093536,0.01132348,0.420442808,0.972042028,NA,NO,NA
3.950689677,-0.040848416,0.400101985,0.703168355,0.841425053,NO,NA
6.511947671,3.393246484,2.009853921,0.002569442,0.033966513,UP,NA
0.739021039,-0.013145316,0.420863242,0.742447655,NA,NO,NA
0.854882225,0.030554765,0.421212577,0.426239654,NA,NO,NA
0.659165185,-0.018170617,0.417306823,0.728453691,NA,NO,NA
0.35285144,0.009691155,0.419385737,0.836647323,NA,NO,NA
0.213395118,-0.002980765,0.42066573,0.99115294,NA,NO,NA
0.275733866,0.021090413,0.421125072,0.705688976,NA,NO,NA
1.370992394,0.052617366,0.420956266,0.2779975,NA,NO,NA
0.313058313,-0.012060414,0.420788493,0.748095293,NA,NO,NA
0.475842442,-0.000684685,0.420421901,0.860346574,NA,NO,NA
0.367593766,0.010284371,0.420835114,0.001488809,NA,NO,NA
0.357661264,0.003676539,0.420410075,0.700703778,NA,NO,NA
0.91260533,-0.177941245,0.45018959,0.188256165,NA,NO,NA
1.862526984,-0.000904621,0.420492448,0.782366266,NA,NO,NA
0.294303375,-0.002916171,0.420530342,0.992390921,NA,NO,NA
0.173088613,-0.015717072,0.420868956,0.834591566,NA,NO,NA
0.390360765,-0.002691066,0.420645033,0.971352575,NA,NO,NA
0.39428705,-0.007214907,0.420734366,0.878215804,NA,NO,NA
0.578531374,0.036068182,0.418629727,0.690885543,NA,NO,NA
0.399366669,-0.004926764,0.420701812,0.900690346,NA,NO,NA
0.194450651,0.009138074,0.420551847,0.835835932,NA,NO,NA
6.662992154,-0.077810959,0.413341991,0.475946205,0.683476938,NO,NA
0.566789648,0.012742821,0.420585134,0.902367756,NA,NO,NA
0.408123512,0.009291113,0.420535752,0.839522428,NA,NO,NA
10.51282693,-0.110815485,0.433335913,0.050145876,0.188830337,NO,NA
1.394235981,0.066480115,0.424790842,0.174118636,NA,NO,NA
4.75539588,0.049001956,0.423693967,0.093981672,0.270985593,NO,NA
0.599847282,0.01878669,0.420709615,0.745019381,NA,NO,NA
69.75529552,0.135985674,0.270356968,0.51992645,0.717606472,NO,NA
0.858386853,-0.001486955,0.417181766,0.759912338,NA,NO,NA
7.717509648,0.067169263,0.426885607,0.049966891,0.188524969,NO,NA
1.701971421,0.133321199,0.438181968,0.299793123,NA,NO,NA
0.246644799,-0.010285179,0.42081457,0.868602902,NA,NO,NA
0.183847183,-0.004811521,0.42069674,0.919914367,NA,NO,NA
0.508144021,-0.003410946,0.420462851,0.969208589,NA,NO,NA
0.97184689,0.006224399,0.420518486,0.608607709,NA,NO,NA
150.4841628,-0.423791618,0.144185806,0.001548507,0.024301438,DOWN,NA
1.064087821,0.007155593,0.420717368,0.003683128,NA,NO,NA
6.94077873,0.016306116,0.405649712,0.851962734,0.928016977,NO,NA
0.212421141,0.008616699,0.420570626,0.896209148,NA,NO,NA
0.283681345,-0.000691188,0.420441071,0.968241662,NA,NO,NA
0.938233067,0.010124911,0.420690734,0.75565994,NA,NO,NA
5.665038059,0.18448841,0.459939482,0.117760809,0.304658152,NO,NA
1.583879187,0.053720819,0.396357971,0.695984573,NA,NO,NA
0.907389843,0.006898312,0.412716737,0.919601211,NA,NO,NA
1.818769633,0.096690589,0.423931999,0.233017794,NA,NO,NA
0.493279827,0.015598908,0.420926069,0.607557371,NA,NO,NA
1.312704227,-0.051768571,0.422087076,0.720107973,NA,NO,NA
22.94473602,0.471101123,0.335166369,0.047503203,0.183174005,NO,NA
0.771683354,0.015429278,0.419949479,0.748186646,NA,NO,NA
0.298627561,0.001883802,0.420560171,0.97127366,NA,NO,NA
0.90110727,0.041173325,0.421392617,0.660910978,NA,NO,NA
1.038347799,-0.004809014,0.420788225,0.954432784,NA,NO,NA
3.871742192,0.155206572,0.427650547,0.225310177,0.447415226,NO,NA
475.6391858,-0.314343064,0.257158736,0.13607493,0.331642764,NO,NA
4.577870129,0.099358186,0.381190821,0.572224101,0.756076271,NO,NA
0.355411196,-0.003218566,0.420613748,0.936982884,NA,NO,NA
0.29392143,0.012759357,0.420538889,0.857482414,NA,NO,NA
0.98575541,0.02898017,0.420186401,0.450973056,NA,NO,NA
2.310631782,0.063624542,0.423388595,0.210856555,NA,NO,NA
2.111507957,0.090476806,0.418705214,0.415329825,NA,NO,NA
0.803179915,0.027325577,0.418736569,0.758454654,NA,NO,NA
3.869943878,-0.020081065,0.406104749,0.825074631,0.913582764,NO,NA
2.290557104,0.198710897,0.443941761,0.231609793,NA,NO,NA
0.224478661,-0.002506443,0.420656859,0.944399219,NA,NO,NA
5.809987721,2.053800397,1.86434267,0.004662174,0.049052221,UP,NA
18.93665083,0.059184609,0.338966773,0.764029418,0.87833832,NO,NA
0.796051235,0.127021184,0.434463605,0.238973084,NA,NO,NA
0.219565384,0.009499173,0.420416087,0.892337512,NA,NO,NA
3.773010854,0.04918207,0.423377921,0.117886389,0.304807869,NO,NA
1.310810688,0.124210716,0.440232935,0.247484187,NA,NO,NA
0.57514298,0.011678429,0.420829101,0.000252625,NA,NO,NA
0.323484911,0.014399318,0.420084809,0.837474879,NA,NO,NA
1.022555518,-0.015266162,0.416541646,0.875159757,NA,NO,NA
414.5764652,-0.119760728,0.420360806,0.240117087,0.463505722,NO,NA
0.623814076,0.035796354,0.418598422,0.580008236,NA,NO,NA
1.072036056,0.015040804,0.419786828,0.749600089,NA,NO,NA
0.263948745,-0.007824082,0.420612173,0.967609443,NA,NO,NA
9.492412306,0.094115401,0.434049789,0.009071497,0.071684009,NO,NA
7.899307538,-0.125846085,0.309277549,0.553943813,0.743363842,NO,NA
3.127808665,0.070664989,0.426323813,0.095534744,NA,NO,NA
0.220914158,-0.011297936,0.420758429,0.870876271,NA,NO,NA
1.984210625,0.110373445,0.414709158,0.400538313,NA,NO,NA
2.449192124,-0.059581468,0.38656667,0.713364361,NA,NO,NA
1.361130226,-0.060493125,0.420324156,0.339347422,NA,NO,NA
2.774713306,-0.208610969,0.436851546,0.244772904,NA,NO,NA
0.562333167,-0.04110299,0.422690175,0.54512744,NA,NO,NA
0.88554023,0.011220113,0.420624834,0.069870487,NA,NO,NA
0.766867129,0.077936775,0.425901523,0.252330788,NA,NO,NA
7.587616744,-0.048530743,0.342284866,0.798621298,0.898321027,NO,NA
7.553105932,-0.246748053,0.459803133,0.173117115,0.38108494,NO,NA
4.411523045,0.231790361,0.508754106,0.011870907,0.083736632,NO,NA
0.39246127,-0.011542703,0.420712673,0.83723832,NA,NO,NA
2.18301152,0.080792947,0.407705645,0.496812905,NA,NO,NA
0.194208208,0.016641029,0.420915747,0.00050925,NA,NO,NA
0.308799447,0.003495749,0.42043636,0.885176167,NA,NO,NA
0.3515465,0.005622871,0.420301958,0.935087233,NA,NO,NA
3.108989568,-0.178477761,0.450656594,0.165988785,NA,NO,NA
0.454220896,-0.006193815,0.420064996,0.962918801,NA,NO,NA
18.60564699,0.589203063,0.339864166,0.019828217,0.110592055,NO,NA
0.292979876,0.011406674,0.420732177,0.752010299,NA,NO,NA
0.964938038,-0.000553719,0.415748294,0.896516367,NA,NO,NA
0.619984983,0.035342955,0.41967102,0.53583589,NA,NO,NA
0.211044531,0.002120738,0.420520928,0.844649154,NA,NO,NA
17.88855271,-0.142349199,0.379577997,0.441869675,0.655933213,NO,NA
233.311141,-0.102815493,0.1582138,0.483539936,0.688717663,NO,NA
0.67474652,-0.005736773,0.414338329,0.940360269,NA,NO,NA
0.207824429,0.003634851,0.420531988,0.288761916,NA,NO,NA
0.482179632,-0.013199316,0.420650305,0.975566502,NA,NO,NA
0.983177744,-0.110372676,0.421734777,0.372431331,NA,NO,NA
111.0245062,-1.213145648,0.156628797,1.62E-15,3.46E-12,DOWN,NA
1.173451908,0.00794559,0.415159555,0.877354759,NA,NO,NA
3.694268286,0.324253457,0.566541993,0.026575832,0.131601183,NO,NA
0.404330079,-0.010966278,0.418439179,0.853340289,NA,NO,NA
39.93432632,0.130500069,0.448860553,0.000488558,0.011170203,UP,NA
0.389925457,0.012021796,0.420364521,0.764752144,NA,NO,NA
0.53534643,0.032567251,0.418064617,0.727740908,NA,NO,NA
3.647294196,0.035367587,0.419826335,0.393850988,0.614182556,NO,NA
0.714741648,0.042010061,0.418671952,0.564673174,NA,NO,NA
0.222057137,0.006443681,0.420331822,0.936852021,NA,NO,NA
0.266970367,0.001292628,0.420427386,0.944507729,NA,NO,NA
0.158874118,0.007761745,0.420378529,0.981540105,NA,NO,NA
7.886941886,0.291422035,0.488482622,0.101757602,0.282185308,NO,NA
0.400759879,0.00397229,0.420290383,0.987697092,NA,NO,NA
0.168294632,-0.002922599,0.420685487,0.903488665,NA,NO,NA
0.754226322,-0.059775565,0.419897673,0.545642333,NA,NO,NA
6.820113965,0.225474647,0.480306119,0.047619877,0.183311673,NO,NA
0.397826496,0.002598327,0.418866433,0.909180206,NA,NO,NA
0.798630547,-0.035965057,0.413436808,0.78483195,NA,NO,NA
0.218184487,0.01232519,0.420563896,0.854374882,NA,NO,NA
0.222850117,-0.000275861,0.420212047,0.930549752,NA,NO,NA
1.149952348,0.036162546,0.418244106,0.546653756,NA,NO,NA
0.975071131,0.010539717,0.417401295,0.839803862,NA,NO,NA
0.397067784,-0.015902542,0.42028564,0.764639856,NA,NO,NA
0.850370249,0.047056467,0.419796906,0.531643159,NA,NO,NA
0.440031411,0.033308305,0.421206868,0.709018192,NA,NO,NA
0.265535464,0.008458439,0.420353219,0.891334596,NA,NO,NA
0.859703302,-0.017753555,0.418167588,0.665894197,NA,NO,NA
0.986269055,-0.008663258,0.407985703,0.94638462,NA,NO,NA
7.402153831,0.22027355,0.494004825,0.046013957,0.18004682,NO,NA
0.257775295,-0.001159432,0.420541097,0.992794741,NA,NO,NA
1.834937004,0.041567745,0.408814174,0.627997842,NA,NO,NA
2.271919872,0.209750313,0.434588834,0.253245444,NA,NO,NA
0.977503933,0.092247208,0.431933681,0.178011053,NA,NO,NA
0.417680185,-0.005599612,0.420755675,0.925942052,NA,NO,NA
3.989641901,-0.142251701,0.378333257,0.463795717,0.675337722,NO,NA
0.454014578,0.037248236,0.418545048,0.657018867,NA,NO,NA
0.626209621,0.010318531,0.418217989,0.794663732,NA,NO,NA
0.325299146,-0.001098639,0.419676949,0.922715431,NA,NO,NA
0.847097524,0.021175838,0.419833732,0.618777514,NA,NO,NA
0.556291905,0.025812006,0.412639488,0.77065364,NA,NO,NA
6.644239791,0.137212434,0.446207125,0.062144706,0.212200645,NO,NA
0.271349623,0.015092979,0.420782022,0.736015693,NA,NO,NA
14.96925579,-0.078116638,0.373233689,0.641552301,0.802004254,NO,NA
4.774592142,0.049848189,0.423903106,0.084671575,0.254618272,NO,NA
16.53318666,-0.007616469,0.257388918,0.961796044,0.981841282,NO,NA
0.489836514,0.043623371,0.419007472,0.597957007,NA,NO,NA
2.368018166,0.071393988,0.42469294,0.141554582,NA,NO,NA
1.249215383,0.055717738,0.422494502,0.242087589,NA,NO,NA
2.691427481,0.005348438,0.420194909,0.446890449,NA,NO,NA
13.09028173,3.967313675,1.607353178,0.000281184,0.007629303,UP,NA
0.617563305,0.040800439,0.415576267,0.638187844,NA,NO,NA
0.269749424,-0.003617417,0.420540131,0.028304736,NA,NO,NA
8.88145366,0.310662279,0.593789919,0.006708251,0.061158421,NO,NA
4.586780571,0.410361004,0.535258262,0.083817941,0.253625462,NO,NA
0.225314456,-0.003425588,0.420415991,0.903226341,NA,NO,NA
0.852419575,0.027174578,0.421599825,0.58359503,NA,NO,NA
0.404324559,0.01841324,0.420935249,0.613018148,NA,NO,NA
0.265517982,-0.01877916,0.421101232,0.736261052,NA,NO,NA
1.158058997,0.063031441,0.422612976,0.263514432,NA,NO,NA
1.088703783,0.022480402,0.39907478,0.863917612,NA,NO,NA
1.4912792,0.012636908,0.39375098,0.924371732,NA,NO,NA
0.619280241,0.017358851,0.420572628,0.649248094,NA,NO,NA
1.851788237,0.047535387,0.420239124,0.337556883,NA,NO,NA
0.264729252,0.004016967,0.420345674,0.839583168,NA,NO,NA
1.145311047,0.020195666,0.395383836,0.884378088,NA,NO,NA
1.535135994,0.308075239,0.543256356,0.06303334,NA,NO,NA
1.020163464,0.015554452,0.420367107,0.597301366,NA,NO,NA
1.96021938,0.154265512,0.457681996,0.08146692,NA,NO,NA
0.4773524,-0.016306334,0.42101074,0.572928264,NA,NO,NA
0.268294732,0.008451515,0.420456133,0.864397843,NA,NO,NA
1.78666091,-0.1352244,0.450308858,0.06572665,NA,NO,NA
1.907504795,0.02162237,0.415550563,0.655438884,NA,NO,NA
0.405763665,0.008142867,0.419526714,0.97729829,NA,NO,NA
6.543361014,0.091542481,0.375637896,0.596521266,0.772942149,NO,NA
5.243524139,0.249253855,0.530513987,0.010377107,0.077372755,NO,NA
0.395916816,0.004942857,0.419962981,0.836426665,NA,NO,NA
2.253643975,0.081550678,0.422006844,0.328397704,NA,NO,NA
12.83323113,0.151653635,0.394099628,0.415233975,0.633138617,NO,NA
2.171033744,-0.23078554,0.440315885,0.225604075,NA,NO,NA
1.748683899,-0.045693363,0.42059968,0.429223226,NA,NO,NA
2.216617466,0.062939808,0.4211542,0.397366756,NA,NO,NA
0.354833972,-0.008623289,0.42065309,0.887592829,NA,NO,NA
2.079992318,0.283295499,0.520904049,0.081707989,NA,NO,NA
1.094216571,0.056914699,0.413051101,0.561321249,NA,NO,NA
0.252932245,0.011824908,0.420646224,0.834702398,NA,NO,NA
0.508167576,-0.011349174,0.416735878,0.898312577,NA,NO,NA
1.310688779,0.087191767,0.418452329,0.352152174,NA,NO,NA
0.717946187,0.027000897,0.418566852,0.732020256,NA,NO,NA
6.403687771,0.221846272,0.497830761,0.018707813,0.106513184,NO,NA
39.29115932,0.013238059,0.41886238,0.717669958,0.850803836,NO,NA
0.204218759,0.009973243,0.420809315,0.001891387,NA,NO,NA
0.491063251,0.015316816,0.419800604,0.854273113,NA,NO,NA
3.623801941,0.099426213,0.416993587,0.393387081,0.614159353,NO,NA
0.649517948,-0.125904237,0.43453501,0.272062394,NA,NO,NA
0.260852935,-0.016275667,0.420762539,0.791998696,NA,NO,NA
1.377010114,-0.010087484,0.41241037,0.981123369,NA,NO,NA
12.95957236,0.530920675,1.022204544,0.013106715,0.088309954,NO,NA
0.706937539,-0.013510791,0.419923178,0.838702499,NA,NO,NA
1.163485507,0.075051171,0.415485653,0.418822048,NA,NO,NA
0.293676245,0.012313004,0.420664473,0.809583251,NA,NO,NA
0.732509904,-0.000405315,0.420565844,0.46870364,NA,NO,NA
1.630525241,0.014647807,0.418690701,0.695551993,NA,NO,NA
0.394847428,0.053909159,0.422171934,0.522114184,NA,NO,NA
0.731697484,-0.01293074,0.419553883,0.986127869,NA,NO,NA
0.640557817,0.012788692,0.420218228,0.343306147,NA,NO,NA
0.755957469,0.007166677,0.420563509,0.000641197,NA,NO,NA
0.622326976,-0.009549255,0.420648595,0.955767505,NA,NO,NA
1.544334821,-0.099541784,0.414595794,0.432341602,NA,NO,NA
1.596536424,0.000602477,0.420556954,0.936883992,NA,NO,NA
0.400610942,-0.006227941,0.418528299,0.804128536,NA,NO,NA
0.534296383,0.043991923,0.418565991,0.634199861,NA,NO,NA
0.684487168,0.008501437,0.419796085,0.98324485,NA,NO,NA
0.376284909,0.005077324,0.420551768,0.004645402,NA,NO,NA
0.894741256,0.273405458,0.530663319,0.072370741,NA,NO,NA
1.60049421,0.006985738,0.420584829,0.046684204,NA,NO,NA
1.068585718,0.014184062,0.414542351,0.785563448,NA,NO,NA
0.735047643,-0.009227102,0.408669375,0.955957883,NA,NO,NA
1.226474451,-0.085165578,0.413242055,0.461890563,NA,NO,NA
1.900049491,0.071741839,0.388971354,0.652705743,NA,NO,NA
5.891178933,-0.01837864,0.392396891,0.885288588,0.944850166,NO,NA
0.921262918,0.091865989,0.42484804,0.324643265,NA,NO,NA
1.447384981,0.111922289,0.433432037,0.27649344,NA,NO,NA
0.516985984,0.028993779,0.421401823,0.557253331,NA,NO,NA
8.36492122,2.620625711,1.41875212,0.001845048,0.0273888,UP,NA
0.372746242,0.003771374,0.4173703,0.996506805,NA,NO,NA
1.778164441,-0.081344519,0.423097962,0.307320723,NA,NO,NA
0.194688788,0.003226874,0.420576798,0.826569973,NA,NO,NA
2.509031409,2.482267196,1.342963579,0.002955028,NA,NO,NA
3.318879604,0.145523714,0.422266929,0.264762528,0.489591131,NO,NA
7.502620189,-0.009130734,0.375094483,0.953030456,0.977087826,NO,NA
0.712832543,0.023106724,0.418621738,0.761751494,NA,NO,NA
0.394064322,-0.010162943,0.420682405,0.893252532,NA,NO,NA
4.663427606,-0.006917437,0.376087597,0.960773644,0.98133378,NO,NA
1.410263269,0.054418327,0.421057105,0.278903517,NA,NO,NA
3.484913702,0.388899751,0.523216464,0.105798683,0.287897456,NO,NA
0.217548017,-0.005927896,0.420749012,0.934127635,NA,NO,NA
0.863648721,-0.009324578,0.420498808,0.768411079,NA,NO,NA
3.795571964,-0.12408606,0.381393348,0.506798209,0.707656095,NO,NA
0.824737422,0.057225381,0.421836301,0.369740842,NA,NO,NA
2.578403059,0.005454013,0.41714889,0.944295947,NA,NO,NA
3.223433977,0.346246639,0.547413395,0.096144548,NA,NO,NA
0.445069241,-0.003723489,0.418225162,0.861978835,NA,NO,NA
1.524099301,-0.055456751,0.415313505,0.521032291,NA,NO,NA
26.44158884,0.33092794,0.375330989,0.144597528,0.343549197,NO,NA
5.132045741,-0.256277638,0.43098059,0.230937004,0.453755129,NO,NA
2.873829694,0.413616499,0.690308655,0.030869833,NA,NO,NA
0.798843465,0.019919989,0.409590087,0.818468112,NA,NO,NA
3.510092015,0.322667205,0.61292418,0.01022946,0.07690425,NO,NA
0.603905266,-0.013507801,0.420879947,0.774499953,NA,NO,NA
1.184424646,0.256690725,0.514996475,0.091854256,NA,NO,NA
0.352499625,0.000856142,0.419964372,0.99500753,NA,NO,NA
